name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Erlangen, Bayern, Deutschland",2022-10-10,18.4,5.9,11.3,18.4,3.7,10.7,8.1,82,0,0,0,,0,0,25.6,13.3,129.5,1019.1,69,30.7,100.2,8.8,6,10,2022-10-10T07:29:15,2022-10-10T18:35:58,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"00282,01279,03667,03975,03668,E4327,01721"
"Erlangen, Bayern, Deutschland",2022-10-11,16,9.9,12.6,16,8.8,12.6,10.2,86.1,0.351,100,12.5,rain,0,0,24.8,13.7,0.6,1023.9,85.9,22.9,61.8,5.3,3,10,2022-10-11T07:30:48,2022-10-11T18:33:54,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"00282,01279,03667,03975,03668,E4327,01721"
"Erlangen, Bayern, Deutschland",2022-10-12,17.5,5.8,11.1,17.5,5.8,11,8.4,84.4,0,0,0,,0,0,10.8,11.6,107.3,1024.4,19.8,16.1,106.3,9.2,7,10,2022-10-12T07:32:21,2022-10-12T18:31:51,0.54,Clear,Clear conditions throughout the day.,clear-day,"00282,01279,03667,03975,03668,E4327,01721"
"Erlangen, Bayern, Deutschland",2022-10-13,14.2,7.3,10.8,14.2,5.6,10.2,9.4,91.5,0.013,100,8.33,rain,0,0,22,11.5,141.3,1021.3,94.9,12,47,4.1,2,10,2022-10-13T07:33:55,2022-10-13T18:29:48,0.57,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"00282,01279,03667,03975,03668,E4327,01721"
"Erlangen, Bayern, Deutschland",2022-10-14,16.5,10.9,13.5,16.5,10.9,13.5,11.5,88.7,2.633,100,41.67,rain,0,0,20.2,13.9,156.7,1016.1,96.2,22.7,66.1,5.7,4,10,2022-10-14T07:35:28,2022-10-14T18:27:46,0.61,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"00282,01279,03667,03975,03668,E4327,01721"
"Erlangen, Bayern, Deutschland",2022-10-15,17.8,13.5,15.2,17.8,13.5,15.2,13.8,91.7,11.856,100,87.5,rain,0,0,32.4,16.1,186.5,1011.2,96.9,20.1,47.7,4.1,4,10,2022-10-15T07:37:02,2022-10-15T18:25:44,0.65,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"00282,01279,03667,03975,03668,01721"
"Erlangen, Bayern, Deutschland",2022-10-16,21.3,13.1,16.5,21.3,13.1,16.5,13.9,85.5,0.306,100,37.5,rain,0,0,30.6,13.4,133.2,1017.9,80.1,26.4,109.1,9.4,5,10,2022-10-16T07:38:37,2022-10-16T18:23:44,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"00282,01279,03667,03975,03668,01721"
"Erlangen, Bayern, Deutschland",2022-10-17,23.6,9.7,15.8,23.6,8.9,15.8,12.9,84.6,0,0,0,,0,0,18.7,13.3,129.9,1024.2,31.2,26.9,113.2,9.8,5,10,2022-10-17T07:40:11,2022-10-17T18:21:44,0.74,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"00282,01279,03667,03975,03668,01721"
"Erlangen, Bayern, Deutschland",2022-10-18,18.7,10.2,14,18.7,10.2,14,12.8,92.6,1.686,100,29.17,rain,0,0,27.4,13.3,141.2,1026.6,75.7,21.9,82.1,7.1,4,10,2022-10-18T07:41:46,2022-10-18T18:19:46,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"00282,01279,03667,03975,03668,01721"
"Erlangen, Bayern, Deutschland",2022-10-19,16.2,8.9,11.8,16.2,6.6,11.7,9.7,88.4,0.112,100,29.17,rain,0,0,17.3,14.5,64.9,1026.5,87.4,13.8,119.8,10.3,5,10,2022-10-19T07:43:22,2022-10-19T18:17:48,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"00282,01279,03667,03975,03668,01721"
"Erlangen, Bayern, Deutschland",2022-10-20,15.5,4.4,10,15.5,2.2,9,6.4,79.1,0.025,100,8.33,rain,0,0,33.1,21.7,110.7,1020.3,85,33.2,98.5,8.5,5,10,2022-10-20T07:44:57,2022-10-20T18:15:51,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"00282,01279,03667,03975,03668,01721"
"Erlangen, Bayern, Deutschland",2022-10-21,16.2,10,12.6,16.2,10,12.6,11,89.9,3.436,100,37.5,rain,0,0,27,16.4,124.7,1014,97.2,26.2,21,1.8,2,10,2022-10-21T07:46:33,2022-10-21T18:13:56,0.92,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"00282,01279,03667,03975,03668,01721"
"Erlangen, Bayern, Deutschland",2022-10-22,18.5,9.6,13.6,18.5,7.6,13.5,11.3,87.4,2.217,100,29.17,rain,0,0,29.2,15.1,186.8,1016.3,64.9,28.9,102.8,8.9,4,10,2022-10-22T07:48:09,2022-10-22T18:12:01,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"00282,01279,03667,03975,03668,01721"
"Erlangen, Bayern, Deutschland",2022-10-23,18.5,7.1,12.9,18.5,4.9,12.2,9.8,83.5,0.068,100,4.17,rain,0,0,28.8,19.3,118.9,1016.3,92,30.4,89.2,7.8,4,10,2022-10-23T07:49:46,2022-10-23T18:10:07,0.98,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"00282,01279,03667,03975,03668,01721"
"Erlangen, Bayern, Deutschland",2022-10-24,16.1,13.1,14.4,16.1,13.1,14.4,12.5,88.3,5.301,100,50,rain,0,0,27,21,153.5,1014.7,89.7,29.8,40.3,3.4,2,10,2022-10-24T07:51:23,2022-10-24T18:08:15,1,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"00282,01279,03667,03975,03668,01721"
"Erlangen, Bayern, Deutschland",2022-10-25,17.1,8,12.2,17.1,6.7,11.9,9.6,85,0.188,100,25,rain,0,0,34.6,18.9,200.9,1019,40.2,33.3,102.5,8.7,4,10,2022-10-25T07:53:00,2022-10-25T18:06:24,0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"00282,01279,03667,03975,03668,01721"
"Erlangen, Bayern, Deutschland",2022-10-26,18.8,7.4,12.4,18.8,6.5,12.2,10.6,89.1,0.283,100,12.5,rain,0,0,18.7,10.6,129.6,1020.4,74.6,34,75.3,6.7,4,10,2022-10-26T07:54:37,2022-10-26T18:04:34,0.01,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"00282,01279,03667,03975,03668,E4327,01721"
"Erlangen, Bayern, Deutschland",2022-10-27,20.6,7.1,13,20.6,6.3,12.7,10.6,86.7,0.091,100,16.67,rain,0,0,25.2,16.4,120.8,1026.2,31.5,21.8,92.4,8.1,5,10,2022-10-27T07:56:14,2022-10-27T18:02:45,0.03,"Rain, Partially cloudy",Clearing in the afternoon with morning rain.,rain,"00282,01279,03667,03975,03668,E4327,01721"
"Erlangen, Bayern, Deutschland",2022-10-28,21.9,9.9,15.1,21.9,8.8,15,11.7,81.9,0.002,100,4.17,rain,0,0,33.1,18.1,128.8,1024.5,70.2,28.9,71.5,6.3,4,10,2022-10-28T07:57:52,2022-10-28T18:00:58,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"00282,01279,03667,03975,03668,E4327,01721"
"Erlangen, Bayern, Deutschland",2022-10-29,21.1,9.5,14.2,21.1,8.9,14.1,12,87.8,0,0,0,,0,0,21.6,11.7,119.1,1023.3,83.7,37,64.4,5.6,4,10,2022-10-29T07:59:30,2022-10-29T17:59:12,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"00282,01279,03667,03975,03668,E4327,01721"
"Erlangen, Bayern, Deutschland",2022-10-30,22.1,9.8,14.1,22.1,8.7,14,11.7,87.5,0,0,0,,0,0,13,9.4,120.2,1021.1,55.6,27.9,75.4,6.7,4,10,2022-10-30T07:01:08,2022-10-30T16:57:27,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"00282,01279,03667,03975,03668,E4327,01721"
"Erlangen, Bayern, Deutschland",2022-10-31,17,7.3,11.1,17,6.6,10.8,9.9,92.8,0.024,100,16.67,rain,0,0,8.6,12.5,89.6,1020.2,79.7,17.1,78.9,6.8,4,10,2022-10-31T07:02:46,2022-10-31T16:55:44,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"00282,01279,03667,03975,03668,E4327,01721"
"Erlangen, Bayern, Deutschland",2022-11-01,17.2,8.5,11.8,17.2,6.9,11.4,9.9,89.3,0.07,100,8.33,rain,0,0,28.1,11.2,168,1019.7,83.5,22.3,39.7,3.4,3,10,2022-11-01T07:04:24,2022-11-01T16:54:02,0.26,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"00282,01279,03667,03975,03668,E4327,01721"
"Erlangen, Bayern, Deutschland",2022-11-02,13.8,3.4,8.9,13.8,0.3,8.2,6.4,86.1,0,0,0,rain,0,0,41.8,18.4,189.2,1024.6,48.3,29.6,68.5,5.9,5,10,2022-11-02T07:06:03,2022-11-02T16:52:22,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"00282,01279,03667,03975,03668,E4327,01721"
"Erlangen, Bayern, Deutschland",2022-11-03,14,1.5,7.7,14,-1.6,7.1,5.4,86.5,0,0,0,,0,0,34.9,17.5,129.8,1015.5,86.2,29.5,77.4,6.7,4,10,2022-11-03T07:07:41,2022-11-03T16:50:43,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"00282,01279,03667,03975,03668,E4327,01721"
"Erlangen, Bayern, Deutschland",2022-11-04,10.7,7.9,9.2,10.7,7.1,8.4,7.2,87.2,1.807,100,25,rain,0,0,31,14.2,244.1,1008.6,100,24.9,28.7,2.4,2,10,2022-11-04T07:09:19,2022-11-04T16:49:07,0.42,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"00282,01279,03667,03975,03668,E4327,01721"
"Erlangen, Bayern, Deutschland",2022-11-05,10.1,6,7.9,10.1,5.3,7.4,6.6,91.6,0.112,100,29.17,rain,0,0,18,10.9,252.3,1018.3,86,19.5,36.5,3.1,3,10,2022-11-05T07:10:58,2022-11-05T16:47:31,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"00282,01279,03667,03975,03668,E4327,01721"
"Erlangen, Bayern, Deutschland",2022-11-06,7.9,1.7,5.1,5.6,-2.4,2.7,3.8,91.6,0.077,100,4.17,rain,0,0,33.8,20.3,127.5,1019,72.7,12.8,73,6.2,4,10,2022-11-06T07:12:36,2022-11-06T16:45:58,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"00282,01279,03667,03975,03668,E4327,01721"
"Erlangen, Bayern, Deutschland",2022-11-07,14.8,6.3,9.9,14.8,4.2,9.1,7.1,83.7,0.035,100,12.5,rain,0,0,28.8,22.8,170.9,1017.5,80.7,30.1,65.8,5.8,3,10,2022-11-07T07:14:15,2022-11-07T16:44:26,0.49,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"00282,01279,03667,03975,03668,01721"
"Erlangen, Bayern, Deutschland",2022-11-08,15.4,2.8,8.8,15.4,0.4,7.3,5.5,81.5,0,0,0,,0,0,24.5,16.2,125.4,1016,52.5,29.6,75.7,6.6,3,10,2022-11-08T07:15:53,2022-11-08T16:42:56,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"00282,01279,03667,03975,03668,01721"
"Erlangen, Bayern, Deutschland",2022-11-09,13.7,8.6,10.6,13.7,6.6,9.8,8.8,89.2,8.034,100,58.33,rain,0,0,23,13.3,136.5,1015.3,92.6,27.6,17.9,1.6,1,10,2022-11-09T07:17:31,2022-11-09T16:41:28,0.51,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"00282,01279,03667,03975,03668,01721"
"Erlangen, Bayern, Deutschland",2022-11-10,12.8,3.8,8.3,12.8,1.1,7.6,6.8,91.4,0.527,100,8.33,rain,0,0,23.8,14.6,210,1027.2,57.7,24.7,72.2,6.2,3,10,2022-11-10T07:19:09,2022-11-10T16:40:02,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"00282,01279,03667,03975,03668,01721"
"Erlangen, Bayern, Deutschland",2022-11-11,13.7,1.1,6,13.7,-1.4,4.6,4.4,90.9,0,0,0,,0,0,11.2,10,121.3,1034.6,77.5,21.1,66.3,5.7,3,10,2022-11-11T07:20:47,2022-11-11T16:38:38,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"00282,01279,03667,03975,03668,01721"
"Erlangen, Bayern, Deutschland",2022-11-12,9.7,1.6,4.6,9.7,-0.4,4,3.7,94.7,0,0,0,,0,0,10.4,8.1,82.3,1034.1,98.6,12.9,63.8,5.2,3,10,2022-11-12T07:22:24,2022-11-12T16:37:16,0.58,Overcast,Cloudy skies throughout the day.,cloudy,"00282,01279,03667,03975,03668,01721"
"Erlangen, Bayern, Deutschland",2022-11-13,13.9,-0.4,4.6,13.9,-2,3.7,2,84.7,0.002,100,4.17,"rain,snow",0,0,22,14.4,75.6,1025.2,42.2,15.9,79,6.8,3,10,2022-11-13T07:24:01,2022-11-13T16:35:56,0.62,"Snow, Rain, Partially cloudy",Clearing in the afternoon with early morning snow or rain.,rain,"00282,01279,03667,03975,03668,01721"
"Erlangen, Bayern, Deutschland",2022-11-14,13,0.7,6.3,13,-1.9,4.8,3.3,82.9,0,0,0,,0,0,25.9,19.3,134.7,1017.8,5.6,25.1,73.8,6.5,3,10,2022-11-14T07:25:38,2022-11-14T16:34:38,0.66,Clear,Clear conditions throughout the day.,clear-day,"00282,01279,03667,03975,03668,01721"
"Erlangen, Bayern, Deutschland",2022-11-15,14.9,2.7,8.3,14.9,-0.5,6.9,4.6,79.3,0,0,0,,0,0,21.2,14.2,126.4,1012.3,41.8,36.8,71.3,6.3,3,10,2022-11-15T07:27:14,2022-11-15T16:33:22,0.7,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"00282,01279,03667,03975,03668,01721"
"Erlangen, Bayern, Deutschland",2022-11-16,9.8,4.7,6.6,8.9,2,4.8,5.6,93,5.071,100,41.67,rain,0,0,25.9,16.5,113.3,1004.8,80.4,12.5,27.8,2.3,2,10,2022-11-16T07:28:49,2022-11-16T16:32:09,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"00282,01279,03667,03975,03668,01721"
"Erlangen, Bayern, Deutschland",2022-11-17,10.2,5.3,7.6,10.2,2.5,5.6,6.7,94.3,8.902,100,75,rain,0,0,36.7,23.5,130.5,999.1,97.4,17.7,29.9,2.5,2,10,2022-11-17T07:30:24,2022-11-17T16:30:58,0.8,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"00282,01279,03667,03975,03668,01721"
"Erlangen, Bayern, Deutschland",2022-11-18,8.3,2.3,7,7.7,0,5.3,6.3,95.3,14.315,100,87.5,rain,0,0,26.3,16.2,271.6,1002.4,99.8,18.8,4.9,0.2,0,10,2022-11-18T07:31:59,2022-11-18T16:29:49,0.85,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"00282,01279,03667,03975,03668,01721"
"Erlangen, Bayern, Deutschland",2022-11-19,2,-0.5,0.3,0,-3.8,-1.4,-0.8,92.3,4.863,100,87.5,"rain,snow",1.6,0.4,23.8,12.6,52.2,1012.1,93.8,9.9,8.4,0.6,1,10,2022-11-19T07:33:33,2022-11-19T16:28:42,0.89,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,snow,"00282,01279,03667,03975,03668,01721"
"Erlangen, Bayern, Deutschland",2022-11-20,3.9,-0.9,1.1,2.4,-1.5,-0.1,0.4,95.3,6.067,100,75,"rain,snow",1.2,1.4,17.3,15.4,141.4,1011.9,96.4,10,6.2,0.4,1,10,2022-11-20T07:35:06,2022-11-20T16:27:38,0.93,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,snow,"00282,01279,03667,03975,03668,01721"
"Erlangen, Bayern, Deutschland",2022-11-21,7.3,0.9,4.4,5.1,-3.3,1,2.4,87.5,3.334,100,66.67,rain,0,0,40.3,22.5,209.6,1005,66.4,24.8,28.9,2.5,2,10,2022-11-21T07:36:38,2022-11-21T16:26:37,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"00282,01279,03667,03975,03668,01721"
"Erlangen, Bayern, Deutschland",2022-11-22,7.6,2,4.8,6.5,-1.4,2.7,2.3,84.3,0,0,0,rain,0,0,20.9,14.2,149.9,1000.9,99.3,37.7,30,2.5,2,10,2022-11-22T07:38:09,2022-11-22T16:25:38,0.99,Overcast,Cloudy skies throughout the day.,cloudy,"00282,01279,03667,03975,03668,01721"
"Erlangen, Bayern, Deutschland",2022-11-23,9.3,1.8,4.7,7.5,-0.7,2.3,2.5,86.3,0.596,100,8.33,rain,0,0,21.6,17,134.3,1005.2,54.4,33.2,60.3,5.2,3,10,2022-11-23T07:39:39,2022-11-23T16:24:41,1,"Rain, Partially cloudy",Clearing in the afternoon with rain.,rain,"00282,01279,03667,03975,03668,01721"
"Erlangen, Bayern, Deutschland",2022-11-24,8.7,2.9,6,6.5,0.9,4,4.8,92.2,2.127,100,58.33,rain,0,0,30.2,18.1,217.5,1013.7,80.9,26.3,22.4,1.9,2,10,2022-11-24T07:41:08,2022-11-24T16:23:47,0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"00282,01279,03667,03975,03668,01721"
"Erlangen, Bayern, Deutschland",2022-11-25,7.1,-1,3.5,6.3,-4.7,1.7,2.3,92.9,0.661,100,25,rain,0,0,23.8,13.7,134,1020.1,85.8,17.6,45.3,3.9,3,10,2022-11-25T07:42:37,2022-11-25T16:22:56,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"00282,01279,03667,03975,03668,01721"
"Erlangen, Bayern, Deutschland",2022-11-26,6.8,2.8,5.6,6.3,1,4.9,4.6,93.5,0.697,100,37.5,rain,0,0,19.1,11.6,250.4,1030.8,77.4,13.6,33,2.8,2,10,2022-11-26T07:44:03,2022-11-26T16:22:07,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"00282,01279,03667,03975,03668,01721"
"Erlangen, Bayern, Deutschland",2022-11-27,3.6,-1.7,1.5,0,-3.7,-1.7,0.4,92.8,0,0,0,,0,0,28.1,24.8,127.7,1027.9,87.3,15.4,59.2,5.1,3,10,2022-11-27T07:45:29,2022-11-27T16:21:22,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"00282,01279,03667,03975,03668,01721"
"Erlangen, Bayern, Deutschland",2022-11-28,5.6,2.3,3.9,3.2,-1.1,1.1,1.7,85.6,0.928,100,29.17,rain,0,0,29.2,18.6,123.3,1016.6,100,16.8,22.4,1.9,1,10,2022-11-28T07:46:53,2022-11-28T16:20:39,0.13,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"00282,01279,03667,03975,03668,01721"
"Erlangen, Bayern, Deutschland",2022-11-29,5.5,3.5,4.4,5.5,0.5,2.9,3.5,94,1.614,100,70.83,rain,0,0,14,12.5,92.2,1018.2,98.6,6.3,3.6,0.3,0,10,2022-11-29T07:48:16,2022-11-29T16:19:59,0.19,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"00282,01279,03667,03975,03668,01721"
"Erlangen, Bayern, Deutschland",2022-11-30,4.4,2.2,3.3,4.4,-0.7,1.3,1.3,87.7,0.092,100,8.33,rain,0,0,20.9,14.3,78.2,1023.4,97.4,16.4,31.3,2.6,2,10,2022-11-30T07:49:38,2022-11-30T16:19:21,0.24,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"00282,01279,03667,03975,03668,01721"
"Erlangen, Bayern, Deutschland",2022-12-01,5.9,2.3,3.7,4.3,-0.7,2.2,0.6,80.6,0.009,100,4.17,rain,0,0,20.5,11.1,10.3,1024,87.5,25.3,59,5.1,3,10,2022-12-01T07:50:57,2022-12-01T16:18:47,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"00282,01279,03667,03975,03668,01721"
"Erlangen, Bayern, Deutschland",2022-12-02,3.4,0.2,1.6,3.4,-1.3,0.4,0.1,90.2,2.396,100,66.67,"rain,snow",1.1,0.2,27.4,10.1,38.7,1021.3,92.3,9.3,12.8,1,1,10,2022-12-02T07:52:15,2022-12-02T16:18:15,0.35,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,snow,"00282,01279,03667,03975,03668,01721"
"Erlangen, Bayern, Deutschland",2022-12-03,2,0.5,1.2,0.9,-2.2,-1.1,-0.5,88.5,0.068,100,4.17,"rain,snow",0,1,22.3,11.1,71.6,1019.8,99.4,15.2,25.5,2.2,2,10,2022-12-03T07:53:32,2022-12-03T16:17:47,0.4,"Snow, Rain, Overcast",Cloudy skies throughout the day with morning rain or snow.,rain,"00282,01279,03667,03975,03668,01721"
"Erlangen, Bayern, Deutschland",2022-12-04,5.4,1.5,3.8,5.1,-0.4,2.6,1.9,87.3,0.448,100,12.5,rain,0,0,23.4,10.6,43.5,1014.5,98.4,27.1,23.7,1.9,1,10,2022-12-04T07:54:46,2022-12-04T16:17:21,0.44,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"00282,01279,03667,03975,03668,01721"
"Erlangen, Bayern, Deutschland",2022-12-05,4.9,2.5,3.9,4.9,0.3,2.3,2.8,92.7,0.575,100,41.67,rain,0,0,16.2,14.6,201.5,1018.6,97.7,14.1,16.8,1.5,1,10,2022-12-05T07:55:59,2022-12-05T16:16:59,0.47,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"00282,01279,03667,03975,03668,01721"
"Erlangen, Bayern, Deutschland",2022-12-06,3.3,1.5,2.4,2.3,-1.3,0.3,1.5,93.6,0.534,100,37.5,"rain,snow",0,0,23.4,16,253.4,1018.7,93.4,21.2,3,0.2,0,10,2022-12-06T07:57:10,2022-12-06T16:16:40,0.49,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,rain,"00282,01279,03667,03975,03668,01721"
"Erlangen, Bayern, Deutschland",2022-12-07,3.3,1.1,2.2,2.2,-1.5,-0.2,0.7,89.6,0.126,100,45.83,"rain,snow",0,0,33.1,16.7,243.6,1016.6,92.3,21.1,12.4,1,1,10,2022-12-07T07:58:18,2022-12-07T16:16:23,0.5,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,rain,"00282,01279,03667,03975,03668,E4327,01721"
"Erlangen, Bayern, Deutschland",2022-12-08,2.8,0,1.5,1.8,-2.3,-0.7,-0.4,87,0.077,100,16.67,"rain,snow",0,0,23.8,12.7,180,1011.2,92.5,22.8,18,1.5,1,10,2022-12-08T07:59:25,2022-12-08T16:16:10,0.5,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow clearing later.,rain,"00282,01279,03667,03975,03668,E4327,01721"
"Erlangen, Bayern, Deutschland",2022-12-09,2.2,-3.1,-0.9,0.9,-5.1,-2.3,-2.6,88.7,0,0,0,,0,0,16.6,8.5,34.8,1006.4,64.3,18.3,22.3,1.9,1,10,2022-12-09T08:00:29,2022-12-09T16:16:00,0.51,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"00282,01279,03667,03975,03668,E4327,01721"
"Erlangen, Bayern, Deutschland",2022-12-10,0.3,-4.8,-2.2,-2.1,-8.2,-4.2,-3.4,91.3,0.022,100,16.67,"rain,snow",0.3,0.1,19.4,13.5,316,1008.8,81.7,10.2,21.1,1.9,1,10,2022-12-10T08:01:31,2022-12-10T16:15:53,0.53,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,snow,"00282,01279,03667,03975,03668,E4327,01721"
"Erlangen, Bayern, Deutschland",2022-12-11,-1.5,-3,-2.4,-2,-6.9,-5,-4.6,85.1,0.149,100,29.17,snow,0.6,0.2,20.2,14.8,287.8,1011.2,85.3,15.5,9.6,0.9,1,10,2022-12-11T08:02:31,2022-12-11T16:15:49,0.55,"Snow, Partially cloudy",Partly cloudy throughout the day with a chance of snow throughout the day.,snow,"00282,01279,03667,03975,03668,E4327,01721"
"Erlangen, Bayern, Deutschland",2022-12-12,-2,-9.1,-4.5,-2,-13.9,-6.1,-6.4,86.9,1.036,100,12.5,snow,0.6,0.6,15.1,10.2,336.8,1013.8,45,12.5,27.3,2.3,2,10,2022-12-12T08:03:28,2022-12-12T16:15:48,0.59,"Snow, Partially cloudy",Partly cloudy throughout the day with snow clearing later.,snow,"00282,01279,03667,03975,03668,E4327,01721"
"Erlangen, Bayern, Deutschland",2022-12-13,-2.5,-11.9,-7.8,-5.7,-14.1,-9.2,-10,85,0,0,0,,0,1.8,18,10.5,76.1,1013.3,27.3,24.9,39.7,3.4,3,10,2022-12-13T08:04:23,2022-12-13T16:15:51,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"00282,01279,03667,03975,03668,E4327,01721"
"Erlangen, Bayern, Deutschland",2022-12-14,-2.9,-6,-4.1,-3.3,-10.6,-7.2,-6.4,84,1.844,100,33.33,snow,2.6,2.3,29.5,17.4,90.1,1004.6,97.7,17.7,10.1,1,1,10,2022-12-14T08:05:15,2022-12-14T16:15:56,0.67,"Snow, Overcast",Cloudy skies throughout the day with snow.,snow,"00282,01279,03667,03975,03668,E4327,01721"
"Erlangen, Bayern, Deutschland",2022-12-15,-2.4,-6.6,-4.3,-2.4,-7.4,-5,-6,88.2,0,0,0,,0,2.8,16.6,6.5,340,1009,90.5,7.4,10.5,0.9,1,10,2022-12-15T08:06:05,2022-12-15T16:16:05,0.71,Overcast,Cloudy skies throughout the day.,cloudy,"00282,01279,03667,03975,03668,E4327,01721"
"Erlangen, Bayern, Deutschland",2022-12-16,-2,-4.9,-2.9,-4.2,-7.7,-6.3,-5.5,82.6,2.103,100,50,snow,1.1,3.8,21.2,14.7,331,1012,97.2,12.4,5.9,0.6,0,10,2022-12-16T08:06:52,2022-12-16T16:16:17,0.76,"Snow, Overcast",Cloudy skies throughout the day with a chance of snow throughout the day.,snow,"00282,01279,03667,03975,03668,E4327,01721"
"Erlangen, Bayern, Deutschland",2022-12-17,-4.3,-12.6,-9,-4.3,-13.9,-9.9,-11.1,85.5,0,0,0,,0,4.3,9,10.3,315.7,1028.4,0.1,8.9,53,4.5,4,10,2022-12-17T08:07:37,2022-12-17T16:16:32,0.81,Clear,Clear conditions throughout the day.,clear-day,"00282,01279,03667,03975,03668,E4327,01721"
"Erlangen, Bayern, Deutschland",2022-12-18,-3.1,-13.4,-7.7,-7.9,-17.7,-12,-10,84.3,0,0,0,,0,4,28.4,17.8,110.8,1033.9,39.7,13.5,49.2,4.2,3,10,2022-12-18T08:08:18,2022-12-18T16:16:50,0.86,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"00282,01279,03667,03975,03668,E4327,01721"
