day,cluster0,cluster1,cluster2,cluster3,cluster4,cluster5,cluster6,weighted_mean,max
280,6.365277604349818e-90,0.0,0.006647129312870785,0.0,0.9933528706871293,9.675273975078783e-30,1.1368221888912063e-147,3.9867057413742586,4
281,0.9996173138327223,0.0,0.00038268404790994435,0.0,2.1193676928519626e-09,3.176859650840005e-96,9.558495305300964e-309,0.0007653765732906601,0
282,0.9276952444660744,0.0,0.00023579450758995084,0.0,0.0720689610263357,1.5353419559096058e-37,7.552031542556085e-305,0.2887474331205227,0
283,0.0,0.0,0.0035820269357498213,0.0,0.9964179720709302,9.933193745328357e-10,6.211339305185587e-16,3.992835947121821,4
284,0.9996215878517146,0.0,0.0003779286920983625,0.0,4.834561870437116e-07,5.108317122564342e-81,8.852120283048593e-58,0.0007577912089448999,0
285,0.0,0.0,0.00014791538593510889,0.0,0.9998520846140583,6.487490829081041e-15,9.581319874034143e-28,3.999704169228136,4
286,0.0,0.0,0.9988686781968419,0.0,2.1314026619787782e-39,0.0011313218031580349,1.404812311412881e-238,2.003393965409474,2
287,0.0,0.0,4.231872172884888e-08,0.99990908816789,0.0,9.08695133882382e-05,0.0,3.000181696708055,3
288,0.0,0.0,0.00447594287372636,0.0,0.0016753596179983976,2.7302733000360523e-14,0.9938486975082479,5.9787455092690704,6
289,0.9993906503301929,0.0,0.00037953085190275265,0.0,0.00022981881790440554,3.0956668871015715e-75,5.078875386631942e-122,0.0016783369754231276,0
290,0.0,0.0,0.9999999999999739,0.0,2.611884633398945e-14,8.19292648281231e-17,4.014701190203504e-83,2.000000000000053,2
291,0.0,0.0,0.6476561239325977,0.0,0.3523438760674004,1.6792348371482132e-15,1.3527661452770153e-34,2.7046877521348054,2
292,0.0,0.0,0.006103997424492004,0.0,0.993896002575508,1.3999555586804992e-22,0.0,3.9877920051510163,4
293,0.0,0.0,0.9980536866533365,0.0,1.9650692350426054e-79,0.0019463133466635137,0.0,2.0058389400399905,2
294,0.0,0.0,1.0,0.0,4.2677848314502394e-30,2.548741771744635e-20,3.839354771943409e-71,2.0,2
295,3.7338236883888973e-90,0.0,0.0009272085208608048,0.0,0.9990727914791392,8.364947265368325e-27,5.748102108998436e-283,3.998145582958278,4
296,0.0,0.0,0.12018796213588682,0.0,3.403387343597571e-202,0.8798120378641132,0.0,4.63943611359234,5
