day,cluster0,cluster1,cluster2,weighted_mean,max
319,0.0,0.8785017517857036,0.1214982482142965,1.1214982482142966,1
320,0.0,0.9998306127876431,0.00016938721235700794,1.0001693872123572,1
321,0.0,0.9999997749095444,2.2509045554287733e-07,1.0000002250904554,1
322,0.0,0.9999844654667931,1.553453320690783e-05,1.000015534533207,1
323,0.0,0.9997743631314331,0.00022563686856692428,1.000225636868567,1
324,0.0,0.944090287327488,0.055909712672512046,1.055909712672512,1
325,0.9999555880400113,2.2004312617288425e-05,2.2407647371544694e-05,6.681960736037781e-05,0
326,0.0,4.638126816922805e-05,0.9999536187318308,1.9999536187318308,2
327,0.0,0.9799171145679643,0.020082885432035832,1.0200828854320358,1
328,0.0,0.00377617270827496,0.9962238272917251,1.9962238272917252,2
329,0.0,0.6936318541357308,0.30636814586426914,1.306368145864269,1
330,0.9999907014204436,7.927528480637093e-08,9.219304271674277e-06,1.8517883828154925e-05,0
331,0.0,0.9629735461649666,0.03702645383503343,1.0370264538350333,1
332,0.0,0.9990158938486933,0.0009841061513066645,1.0009841061513065,1
333,0.0,0.959185164230599,0.04081483576940106,1.0408148357694011,1
334,8.405145880741246e-27,0.8058949860618017,0.19410501393819837,1.1941050139381983,1
335,0.0,0.9996205176947649,0.0003794823052350666,1.000379482305235,1
336,4.127549949235221e-193,0.9752196185563151,0.024780381443684857,1.0247803814436849,1
337,0.0,0.9096353321730124,0.09036466782698767,1.0903646678269878,1
