day,cluster0,cluster1,cluster2,cluster3,cluster4,cluster5,weighted_mean,max
140,0.0,0.9998907829719657,1.8744457513248372e-41,5.940080379194186e-76,0.00010921702754380827,4.905010899527471e-13,1.0003276510845933,1
141,2.096503198013811e-39,0.999733316922337,1.327526387151952e-64,5.751359595111563e-104,0.0002666830769999228,6.631539525873568e-13,1.0008000492336524,1
142,4.312360563105e-312,0.9998012900382504,2.6313950383499014e-41,1.5536558897079663e-64,0.000198709961738862,1.0818535800890286e-14,1.00059612988526,1
143,9.046314916389271e-61,0.9989052431026875,1.4000214406546303e-100,8.062813179860558e-302,0.0010947568970707405,2.418573670216385e-13,1.0032842706921796,1
144,7.049378449130799e-51,0.999709843250615,2.45924024153073e-56,0.0,0.0002901567491741844,2.1089686956113397e-13,1.0008704702483662,1
145,3.833611689938134e-172,0.9998321881342563,5.547947700772291e-83,4.5972666252105884e-274,0.00016781186574365116,3.192478743026363e-17,1.000503435597231,1
146,3.2992579398278747e-250,0.9998615443423446,1.393797578745893e-57,0.0,0.0001384556576553018,1.3939092661740562e-20,1.0004153669729658,1
147,0.0,6.950411955758051e-10,1.5869663203250946e-112,0.0,0.9999999993049575,1.176809420984826e-15,3.9999999979148773,4
148,4.848159149141257e-87,0.9974517152954597,3.560951225003082e-55,0.0,0.0025482843552043746,3.4933587271537004e-10,1.0076448544629566,1
149,1.2615767195424953e-44,0.9993715396062616,6.077613224602003e-59,0.0,0.0006284589765515735,1.4171868557371065e-09,1.0018853825984022,1
150,1.789979494497246e-117,0.9997407401580556,8.090220071794147e-50,1.6507308485221025e-221,0.00025925984181638685,1.2801038690816068e-13,1.0007777795259614,1
151,8.965440313382544e-213,0.9998249772512127,4.102823046151207e-38,3.470998591930101e-226,0.0001750227487590434,2.8231136685942357e-14,1.00052506824639,1
152,1.1951717551684115e-243,0.9998802154695142,6.597086383483339e-37,1.618205121385744e-148,0.00011978453048588504,2.780457919512147e-17,1.000359353591458,1
153,2.4548597807383337e-163,0.9999030177720407,1.1185900103831417e-123,1.151197260572641e-170,9.698222795921288e-05,1.1000188277167036e-20,1.0002909466838776,1
154,3.1543828243567044e-214,0.9998606858932014,3.7674003392491417e-50,1.1301970983464584e-275,0.00013931410679851396,1.4165827110577021e-19,1.0004179423203954,1
155,6.575455040689121e-304,0.9997813028048875,1.2403176482640784e-66,0.0,0.00021869719511243905,1.0314009178233579e-18,1.0006560915853373,1
156,8.089545171764202e-36,0.9996373562643941,8.321996797865729e-107,0.0,0.0003626437356015146,4.415803225810237e-15,1.0010879312068222,1
157,7.973520369630351e-54,0.9994626941209853,8.808734146752097e-74,0.0,0.000537305875892881,3.121737193687545e-12,1.0016119176401654,1
158,9.420545351101646e-168,0.9996431087196964,8.488921885911859e-45,0.0,0.00035689128018318126,1.204342199014296e-13,1.0010706738410313,1
