day,cluster0,cluster1,cluster2,cluster3,weighted_mean,max
141,7.579155612509509e-06,0.0003237617537844391,2.7591839318890247e-34,0.999668659090603,2.999329739025593,3
142,1.3766455436022557e-06,1.6792682384856518e-05,8.204191674415585e-59,0.9999818306720716,2.9999622846985994,3
143,3.630902465168701e-05,0.00117971759165233,1.251845844480743e-22,0.9987839733836961,2.997531637742741,3
144,1.4817405435150642e-06,0.0005485745210033382,1.308153187490831e-40,0.9994499437384532,2.9988984057363632,3
145,3.196995837223367e-07,2.3743858682140166e-05,6.028961515628893e-60,0.9999759364417341,2.9999515531838847,3
146,3.3313752946915377e-09,2.5536752461742343e-05,2.0581004257405396e-75,0.999974459916163,2.9999489165009505,3
147,0.00042062745071228214,0.579201946570632,4.787302209579189e-67,0.42037742597865585,1.8403342245065994,1
148,5.225442750875195e-05,0.005895315378353006,3.498661154008294e-30,0.9940524301941382,2.988052605960768,3
149,4.909604419986689e-05,0.002450167946912797,1.8108675492508533e-25,0.9975007360088873,2.994952375973575,3
150,1.1018275942797734e-06,0.0002183477301402787,6.23265014847914e-49,0.9997805504422654,2.9995599990569364,3
151,1.5961135778696956e-07,5.611250112684928e-05,1.068350493046992e-64,0.9999437278875153,2.999887296163673,3
152,4.229958473700615e-08,1.3294295283566958e-05,2.3839038768725185e-70,0.9999866634051316,2.999973284510679,3
153,1.653600363205633e-06,6.30417525558841e-08,4.299568282588187e-56,0.9999982833578842,2.999994913115405,3
154,8.633189936577513e-09,2.506928847301315e-05,7.007731333802744e-72,0.9999749220783372,2.9999498355234846,3
155,1.1881729149147414e-09,9.945365230698945e-05,2.2139688367506436e-82,0.9999005451595202,2.9998010891308673,3
156,5.407690869109261e-06,0.00010486461985747601,8.179511566077564e-40,0.9998897276892734,2.9997740476876777,3
157,4.932451689420371e-07,0.002303800536618979,1.2673528529357304e-42,0.9976957062182121,2.9953909191912556,3
158,2.405057775376167e-07,0.00033503216320121727,8.28704946579013e-56,0.9996647273310212,2.9993292141562646,3
159,1.62643800593726e-10,0.03421639748501146,6.504725812184214e-58,0.9657836023523447,2.9315672045420453,3
160,4.258680861869641e-14,0.0035888121859882854,3.854679347353212e-82,0.9964111878139691,2.9928223756278958,3
161,2.9503015691365287e-09,6.789152769769876e-05,2.0110219730690785e-82,0.9999321055220007,2.9998642080936997,3
162,1.494178732024357e-11,8.533368896679534e-05,2.1900876686030474e-101,0.9999146662960914,2.999829332577241,3
163,2.11279141488018e-08,4.201851653855087e-05,4.699940967245339e-73,0.9999579603555473,2.9999158995831805,3
164,3.840656261810835e-09,3.0938125541620544e-05,1.7129153737401385e-78,0.9999690580338021,2.999938112226948,3
165,8.466605288683106e-09,0.00019237943876840213,2.7519432847103685e-71,0.9998076120946263,2.9996152157226477,3
166,5.399267872233899e-09,1.9724003336696512e-05,1.1905096314597588e-79,0.9999802705973955,2.9999605357955232,3
167,5.85726591880245e-05,0.9999414273407908,4.566025688645851e-65,2.106334124470907e-14,0.999941427340854,1
168,9.951931647687586e-10,2.876407845415557e-05,7.026178387378748e-86,0.9999712349263526,2.9999424688575123,3
169,4.700254600683357e-11,8.275845965611088e-06,4.3776712572461264e-103,0.9999917241070319,2.999983448167061,3
170,1.123910943093477e-10,9.935653739804656e-06,5.22120963147289e-100,0.9999900642338692,2.999980128355347,3
171,2.3378097400657934e-09,1.6759189173213583e-05,7.68689126428233e-83,0.9999832384730171,2.9999664746082244,3
172,1.076084000908964e-08,4.329022015392106e-05,2.916985194322966e-70,0.9999566990190061,2.999913387277172,3
173,3.102811870658981e-05,0.002419284234402599,4.3198773415871046e-44,0.9975496876468908,2.9950683471750748,3
174,9.529434616854451e-10,6.615576713078296e-05,1.2765983722893466e-76,0.9999338432799257,2.9998676856069078,3
175,4.3663259132705345e-08,0.00013632051162143147,7.058924243490799e-53,0.9998636358251195,2.99972722798698,3
176,1.800471853686992e-09,8.081721740232335e-05,7.685982796272633e-69,0.9999191809821257,2.9998383601637797,3
177,5.477564483229446e-12,7.881808069126162e-13,9.802446354796745e-138,0.9999999999937342,2.999999999981991,3
178,1.065416901533123e-10,1.176533745941832e-16,1.4730485979942457e-112,0.9999999998934582,2.999999999680375,3
179,0.001340732366049401,1.5964097966959905e-14,1.1478502569390402e-78,0.9986592676339346,2.99597780290182,3
180,1.672328662512872e-08,3.891834913424791e-09,6.648325622494196e-100,0.9999999793848785,2.9999999420464705,3
181,2.5011403105558888e-09,1.960616776931175e-05,4.249577649332769e-86,0.9999803913310904,2.9999607801610404,3
182,6.139431906452864e-09,1.1135860726846783e-13,1.5375690181106975e-126,0.9999999938604567,2.9999999815814813,3
183,1.0278132548633167e-10,1.4214871085677133e-06,1.165204238531483e-90,0.9999985784101101,2.9999971567174386,3
184,5.542670500840122e-12,1.4361795343182717e-05,9.823504918000854e-107,0.9999856381991142,2.999971276392686,3
185,1.2119392054260796e-09,3.497905508592469e-05,3.4140440340673565e-75,0.9999650197329748,2.99993003825401,3
186,6.387365334977982e-07,0.9753287892551231,2.0765996647762798e-83,0.02467057200834337,1.0493405052801532,1
187,1.8940538862931603e-10,0.00013506433002994283,2.5827999942242335e-85,0.9998649354805647,2.999729870771724,3
188,7.52403985603046e-09,0.29724211828165437,4.430899366392664e-101,0.7027578741943057,2.4055157408645718,3
189,1.2054627758756407e-10,5.7600369948566096e-05,1.0086328176680215e-98,0.9999423995095051,2.9998847988984636,3
190,8.44250524269088e-09,2.766043441521135e-05,3.734982403554549e-78,0.9999723311230796,2.999944653803654,3
191,1.2967835358397383e-09,5.454410324231755e-05,4.9556571662943445e-83,0.9999454545999741,2.999890907903165,3
192,4.735666864398535e-07,0.0001584200217869698,3.9223247677702545e-42,0.9998411064115266,2.9996817392563666,3
193,1.6218911029663383e-09,4.8147166260329314e-05,5.470224728077042e-81,0.9999518512118486,2.9999037008018057,3
194,2.8086527800998796e-10,2.1190089872926906e-05,2.854829977522742e-91,0.9999788096292618,2.9999576189776582,3
195,8.70851007567021e-10,3.46549511273816e-05,4.980689000118887e-77,0.9999653441780215,2.999930687485192,3
196,1.613476068549481e-10,1.641353670093794e-05,7.840579431654214e-90,0.9999835863019515,2.9999671724425556,3
197,9.164622145496089e-12,3.816076337641305e-05,6.312836280706007e-97,0.9999618392274591,2.9999236784457537,3
198,6.846360000614639e-13,1.7822346715661098e-05,7.017401617446597e-114,0.9999821776525997,2.999964355304515,3
199,1.1122805431047266e-13,2.044266256192357e-05,2.4463163288798108e-120,0.9999795573373268,2.9999591146745423,3
200,1.0163459616400692e-11,1.3929226063978074e-05,1.5632984685076114e-88,0.9999860707637725,2.999972141517382,3
201,4.9786048223998645e-11,3.342986396979601e-05,2.2679868766421283e-89,0.9999665700862442,2.9999331401227027,3
202,1.0174072582725917e-11,1.6727019680902955e-05,7.385810598266683e-102,0.9999832729701451,2.9999665459301164,3
203,6.745460962312369e-11,6.18769649620071e-05,2.4863289053413842e-88,0.9999381229675833,2.999876245867712,3
204,4.0390936360945936e-10,6.809727705145759e-05,4.363347265800946e-73,0.9999319023190392,2.999863804234169,3
205,1.5138970372821264e-11,2.9323896365172063e-05,2.5658733874929887e-98,0.9999706760884958,2.9999413521618528,3
206,3.543893689620204e-09,0.00014939986874682744,1.9924181387745072e-56,0.9998505965873594,2.999701189630825,3
207,2.7608882368615244e-10,4.663627371071829e-05,6.719230787399014e-66,0.9999533634502005,2.9999067266243125,3
208,6.296703582315485e-15,0.00020072133690408973,1.7374769605142623e-122,0.9997992786630897,2.999598557326173,3
209,5.725215855767955e-11,6.622403393900777e-05,1.059198035059558e-85,0.9999337759088088,2.9998675517603655,3
210,2.985742421895355e-09,0.000550160013521928,2.830688178468487e-63,0.9994498370007355,2.9988996710157285,3
211,2.381080344179893e-11,9.903458643722844e-05,1.446568563757215e-92,0.9999009653897519,2.999801930755693,3
212,5.516702159408762e-11,2.4505142226749133e-05,1.8964074844957298e-91,0.9999754948026063,2.999950989550046,3
213,6.684896539555176e-10,7.179635189694272e-06,8.758861942876658e-74,0.9999928196963207,2.9999856387241515,3
214,2.6567361848177937e-11,2.3799818755423737e-05,2.05527712526255e-85,0.9999762001546771,2.999952400282787,3
215,1.6459520587651265e-10,5.153682521577126e-05,3.4091764960463598e-65,0.999948463010189,2.999896925855783,3
216,1.9186710257218508e-11,2.633871957042267e-05,1.842023547568463e-93,0.9999736612612429,2.999947322503299,3
217,1.8314315772721606e-11,5.971512257267193e-05,1.3565866163192018e-90,0.9999402848591129,2.9998805696999113,3
218,2.9008813207995544e-13,0.00012823385170523661,1.3496226008342757e-108,0.9998717661480047,2.999743532295719,3
219,1.4113636858732653e-09,0.4976554591918648,1.9716639921785507e-95,0.5023445393967714,2.004689077382179,3
220,1.4646873990676042e-10,1.7803336691392427e-05,4.123121966868614e-85,0.9999821965168398,2.999964392887211,3
221,9.236057841676443e-13,6.532316328310458e-05,1.1074923374187592e-106,0.9999346768357933,2.999869353670663,3
222,4.2897523253402955e-10,7.898712558496483e-05,2.871027610619013e-82,0.9999210124454398,2.9998420244619046,3
223,1.0561555488862867e-16,0.01983977276741274,1.4772059455599115e-97,0.9801602272325871,2.9603204544651742,3
224,2.6865814860344124e-08,0.9999999731341851,2.4233666656586433e-50,0.0,0.9999999731341851,1
225,0.00137905322580067,0.9984247130182689,2.6526700223931665e-55,0.00019623375593045634,0.9990134142860602,1
226,1.3018063148210893e-15,1.1707109514794355e-05,6.351746536031068e-95,0.9999882928904839,2.999976585780966,3
227,0.0,1.0,2.3020493260516161e-38,0.0,1.0,1
228,1.651233986145033e-08,0.00013170987744021967,3.134381934469258e-59,0.9998682736102199,2.9997365307080996,3
229,1.4872479981411134e-112,1.0,1.388304911006022e-54,0.0,1.0,1
230,1.911992793798949e-117,1.0,4.3515651550829745e-23,0.0,1.0,1
231,2.681823898795069e-07,6.32807760823639e-05,1.999418448021373e-62,0.9999364510415277,2.9998726339006656,3
232,4.1971567023676944e-07,0.00048275469148681643,5.3654866495763765e-40,0.999516825592843,2.9990332314700163,3
233,4.332603356856735e-08,9.772013561993417e-05,9.542909396008492e-65,0.9999022365383465,2.999804429750659,3
234,7.797489241029581e-10,4.397342540904431e-05,3.1142292506693275e-90,0.9999560257948421,2.9999120508099355,3
235,3.763471936219444e-11,8.782409255535965e-05,4.3738765797222975e-96,0.9999121758698098,2.9998243517019847,3
236,4.22901988545301e-09,2.277731010754456e-05,7.204704437311261e-72,0.9999772184608726,2.999954432692725,3
237,4.275471827130642e-08,4.20916091772342e-05,6.949539620447576e-46,0.9999578656361046,2.999915688517491,3
238,1.780095412293582e-07,8.933452767112252e-05,1.2629432499423635e-56,0.9999104874627877,2.9998207969160338,3
239,4.576269970396852e-07,0.00010017844741082614,4.468570083887976e-43,0.9998993639255921,2.999798270224187,3
240,3.887393739326474e-07,0.0001378035911670823,1.3687125503552598e-46,0.999861807669459,2.999723226599544,3
241,2.708093697594901e-08,7.646932422062358e-05,1.282755329161579e-69,0.9999235035948425,2.999846980108748,3
242,2.239713536572153e-06,0.0003078339194521489,1.181587879114899e-29,0.9996899263670113,2.999377613020486,3
243,1.982088473485261e-08,0.00012407215751489303,8.691668099175965e-69,0.9998759080216004,2.9997517962223164,3
244,2.9489646560362137e-07,4.3779718664917055e-05,1.5159559006262003e-56,0.9999559253848694,2.999911555873273,3
245,3.699123809664305e-27,1.0,2.505053587569112e-22,0.0,1.0,1
246,6.787674542627543e-07,1.9381568081779967e-05,1.0971062313590186e-36,0.999979939664464,2.9999592005614732,3
247,4.23664819536352e-07,9.112145516862852e-05,2.691157538875032e-51,0.9999084548800119,2.999816486095204,3
248,2.0013727964376015e-07,9.95874261443089e-05,1.937050705978437e-53,0.9999002124365761,2.9998002247358726,3
249,1.8358600451537265e-07,0.0002523139073165026,8.833279081763431e-51,0.999747502506679,2.999494821427353,3
250,2.3509194582350739e-07,0.0005035374241081318,2.3459977634409375e-41,0.9994962274839461,2.998992219875946,3
251,2.722717888797664e-06,6.594717749081387e-05,3.0937172652273587e-48,0.9999313301046203,2.999859937491352,3
252,0.00019757109026435402,0.022248917590535808,2.6808272903035603e-30,0.9775535113191999,2.9549094515481356,3
253,1.1009132501399708e-05,0.000916304290851371,4.441041720411035e-31,0.9990726865766473,2.9981343640207934,3
254,1.2925297712431453e-06,0.00012101895963194076,1.7573141320536839e-50,0.9998776885105969,2.999754084491423,3
255,3.8109798291494975e-06,0.00022543703194477605,5.686215783806863e-37,0.9997707519882261,2.999537692996623,3
256,1.8573875281637208e-05,0.0006995671194277064,2.9704307192482724e-27,0.9992818590052905,2.9985451441352993,3
257,0.00029022721485394193,0.9997097727851461,1.117088420708283e-31,4.219742248229889e-182,0.9997097727851461,1
