day,cluster0,cluster1,cluster2,cluster3,weighted_mean,max
251,0.9983408974102335,7.698257177140982e-148,0.0016591025897662321,2.7508228843261035e-16,0.0033182051795332896,0
252,1.945592180728726e-58,1.941487784759493e-63,0.9999997599846233,2.400153766096676e-07,2.0000002400153765,2
253,0.9999883595541568,1.7939701532372637e-72,1.1640444760599186e-05,1.0825425967160938e-12,2.3280892768826162e-05,0
254,0.9999927277960458,4.954672144712151e-52,7.272203929132482e-06,2.5108268493342515e-14,1.4544407933589769e-05,0
255,0.9999915850213242,4.536679248391002e-54,8.41497862468218e-06,5.121792201270315e-14,1.6829957403018126e-05,0
256,0.9999885987342585,1.2659567446569504e-93,1.1401265039239928e-05,7.0228240133516e-13,2.280253218532706e-05,0
257,0.0,0.0,0.9999999976268341,2.3731659381693394e-09,2.000000002373166,2
258,0.9998125724361479,1.4879911148557594e-104,0.00018742756384791602,4.223238129861021e-15,0.00037485512770850176,0
259,0.0,0.0,0.9999999999999744,2.5682904892838653e-14,2.0000000000000258,2
260,3.1438612468191853e-13,5.9245638983808504e-58,0.9789895514467961,0.021010448552889447,2.0210104485522606,2
261,0.7489977566765467,3.460533095096767e-82,0.2509780216603161,2.4221663137492605e-05,0.5020287083100446,0
262,0.9999928755856041,4.005365522122023e-61,7.124275836503245e-06,1.3855929307020833e-10,1.42489673508857e-05,0
263,0.9999808418371756,2.3907888098628708e-70,1.915816254169339e-05,2.8273790030704624e-13,3.831632593160048e-05,0
264,0.999996047013299,2.0869883811726352e-60,3.923503373344941e-06,2.9483327755913995e-08,7.935456729957624e-06,0
265,0.9999973222834837,1.0388836788452334e-62,2.650347198783506e-06,2.7369317494575077e-08,5.382802350050737e-06,0
266,0.0,7.671208294961244e-150,0.9365224659301724,0.06347753406982762,2.0634775340698277,2
267,0.0,0.0,0.9999999999922553,7.744665556272141e-12,2.0000000000077445,2
268,0.0,2.1197820649178027e-88,0.9900709332957993,0.009929066704200582,2.0099290667042005,2
269,0.030378029339133198,3.209639664626682e-91,0.9696203118119434,1.6588489235094687e-06,1.9392456001706573,2
270,0.0,0.0,0.9958081193854398,0.004191880614560304,2.0041918806145604,2
271,0.0,0.0,0.999130231602383,0.0008697683976170693,2.0008697683976173,2
272,0.0,0.0,1.0,2.778474567635685e-129,2.0,2
273,0.0,5.085603547603562e-77,1.4454466651620707e-05,0.9999855455333484,2.9999855455333484,3
274,0.9999881458578448,1.088804923123416e-93,7.181295572640602e-06,4.672846582531194e-06,2.8381130892874784e-05,0
275,0.9999906762963578,1.2482026312969674e-43,9.32285227366449e-06,8.513685050604811e-10,1.8648258652844163e-05,0
276,0.9999910640540811,2.37195978201949e-71,8.935054881122003e-06,8.910378659566387e-10,1.7872782875841876e-05,0
277,0.00037193042929937087,1.3681784347129266e-208,0.9996280695707002,4.3124848451346765e-16,1.9992561391414017,2
278,0.9999939903716235,5.190247014653645e-47,5.91591264506666e-06,9.371573143990315e-08,1.211297248445303e-05,0
279,0.723586716722954,7.355763067258444e-29,0.2725941061771989,0.0038191770998471037,0.5566457436539392,0
280,0.9999942859046114,2.661564217327646e-54,5.551242540912219e-06,1.6285284775333155e-07,1.1591043625084432e-05,0
281,0.999992335726659,4.303456729221723e-83,7.616986489769981e-06,4.7286851179238465e-08,1.5375833533077678e-05,0
282,0.0,5.430715883244712e-149,0.996110697257187,0.003889302742812929,2.003889302742813,2
283,0.0,3.411402095915861e-195,0.999239352009539,0.0007606479904609812,2.000760647990461,2
284,0.9999949249998632,1.512075101103543e-56,4.359185897597566e-06,7.158142391559378e-07,1.0865814512662946e-05,0
285,0.9999854725875316,8.977364318910389e-58,1.328844194106648e-05,1.238970527340762e-06,3.0293795464155245e-05,0
286,0.999991832443436,1.0002015649261092e-53,7.459449478255334e-06,7.081070856482754e-07,1.7043220213455495e-05,0
287,0.9999916255937435,2.688635106505855e-88,8.228505148339755e-06,1.4590110807957382e-07,1.6894713620918232e-05,0
288,0.9955129363790328,2.831546583725949e-67,0.004460707171779227,2.6356449188001143e-05,0.009000483691122456,0
289,0.9999925496980369,8.809102720483069e-56,6.980676844321087e-06,4.6962511880789894e-07,1.537022904506587e-05,0
290,0.999990479650679,2.681615661144167e-63,9.514011928520103e-06,6.337392465491262e-09,1.9047036034436678e-05,0
291,9.60130894300112e-45,9.414330840602317e-58,0.9721917356793861,0.027808264320613754,2.0278082643206137,2
292,9.243387472444487e-56,7.973981828353493e-61,0.976566215221486,0.02343378477851396,2.023433784778514,2
293,0.9999822500815165,3.732282477501213e-90,1.750017670111952e-05,2.49741782428208e-07,3.574957874952367e-05,0
294,0.9999808369028589,1.341596093852618e-87,1.9145750103572582e-05,1.7347037486387314e-08,3.8343541319604324e-05,0
295,0.9999780918298921,1.5144520268343104e-103,2.188206108261052e-05,2.6109025291327675e-08,4.384244924109502e-05,0
296,0.9999918958112819,5.693474561633831e-74,8.064780455717195e-06,3.9408262466294684e-08,1.6247785698833274e-05,0
297,0.999976395164194,2.048087414664399e-88,2.3604215798019102e-05,6.200081246330693e-10,4.72102916204121e-05,0
298,7.095303157385389e-10,3.350824708146912e-52,0.999495114095464,0.0005048851950057672,2.000504883775945,2
299,9.072595688934843e-16,0.9999999786200936,2.1379905292563654e-08,1.482264294861427e-16,1.0000000213799047,1
300,2.529778903204941e-07,0.999999712520571,3.450153857011183e-08,1.1831189545380964e-16,0.9999997815236484,1
301,0.9999983370846833,2.2939961983381888e-54,1.655787349041768e-06,7.127967543306201e-09,3.332958600713455e-06,0
302,0.9999993866772878,1.2056782093431117e-38,4.868396087684655e-07,1.264831034114179e-07,1.3531285277711846e-06,0
303,0.9999901358848347,6.278483154152824e-56,2.853881297014727e-06,7.010233868400527e-06,2.6738464199231036e-05,0
304,0.9999755575733483,6.442118214383857e-61,2.9542077682264227e-06,2.1488218883360636e-05,7.037307218653476e-05,0
305,0.9999927257898779,1.1985278378609312e-50,3.934486852109417e-06,3.3397232700222718e-06,1.788814351428565e-05,0
306,0.3554244260754586,4.300184289742191e-65,0.21732494633386165,0.42725062759067983,1.716401775439763,3
307,0.0,0.0,0.9999986069988462,1.3930011538932018e-06,2.000001393001154,2
308,0.9999430328401586,2.1606860007395583e-60,5.337625500002066e-05,3.5909048413113404e-06,0.00011752522452397534,0
309,0.9999682702978379,1.2196448015409895e-77,5.4255951752499714e-06,2.630410698691593e-05,8.976351131124772e-05,0
310,0.9999408396456524,4.240758333072634e-58,1.039050870708728e-06,5.812130347682457e-05,0.00017644201217189117,0
311,0.9999735126368466,1.9792938541626437e-68,3.970142480613971e-06,2.251722067256169e-05,7.549194697891302e-05,0
312,0.9999604146442524,9.625020916413e-68,7.22338661092832e-06,3.236196913663839e-05,0.00011153268063177181,0
313,0.0,0.0,0.4331417512880074,0.5668582487119925,2.566858248711992,3
314,0.0,0.0,0.9533211829368095,0.04667881706319056,2.0466788170631904,2
315,0.9998460894482938,5.074220013411615e-70,6.90602043763449e-06,0.00014700453126859447,0.00045482563468105235,0
316,0.0037886843307578626,6.34654683790237e-225,0.9962113156308912,3.835094951494314e-11,1.9924226313768352,2
317,0.00014145262929771976,7.523825405433071e-246,0.9998585473622176,8.484743172325891e-12,1.9997170947498895,2
318,0.0,0.0,0.9999999771676574,2.2832342511198653e-08,2.0000000228323422,2
319,0.0,0.0,4.571759767206083e-09,0.9999999954282403,2.9999999954282406,3
320,0.0,0.0,1.8191954373569373e-06,0.9999981808045626,2.9999981808045626,3
321,0.0,8.89740046205421e-167,0.9611708773396184,0.038829122660381646,2.0388291226603816,2
322,0.0,0.0,0.052447234747517606,0.9475527652524823,2.947552765252482,3
323,2.947149231397077e-281,1.229578691106747e-65,0.06831239121009605,0.931687608789904,2.931687608789904,3
324,0.0,0.0,0.006656927097807459,0.9933430729021925,2.993343072902192,3
325,0.0,0.0,1.0,7.427971353362156e-45,2.0,2
326,0.0,0.0,0.004310040399405283,0.9956899596005947,2.9956899596005946,3
327,0.4238007814813679,1.9096569194040393e-51,0.0036205555103142055,0.5725786630083178,1.724977100045582,3
328,0.0,1.2634510592753448e-172,0.006394790917141615,0.9936052090828583,2.993605209082858,3
329,0.0,0.0,0.9999787024909791,2.1297509020815864e-05,2.000021297509021,2
330,0.9999972599274813,1.6101320919840408e-57,3.501080732490552e-07,2.3899644454317713e-06,7.870109482793424e-06,0
331,0.9994551935643533,2.6994924441751246e-83,3.663278328215988e-06,0.0005411431573184329,0.0016307560286117305,0
332,2.1532197518265438e-101,2.1021255897043624e-88,0.3470414161766507,0.6529585838233493,2.652958583823349,3
333,0.9999617454074268,4.1921152642072075e-64,1.506037801271611e-05,2.3194214560490253e-05,9.970339970690297e-05,0
334,0.9999969283869515,3.962120331536494e-73,1.4646494598719324e-06,1.6069635886911343e-06,7.750189685817267e-06,0
335,4.648344441109506e-61,5.561660184398916e-89,0.01327742218071307,0.9867225778192869,2.9867225778192865,3
336,0.0,0.0,0.0750079183792037,0.9249920816207964,2.9249920816207964,3
337,1.401881944295436e-293,3.9814265343362585e-67,0.05062529741720962,0.9493747025827903,2.9493747025827903,3
338,0.0,0.0,0.9999999993537457,6.462542474708232e-10,2.000000000646254,2
339,0.0,0.0,8.218183234084436e-13,0.9999999999991782,2.999999999999178,3
340,0.0,2.329255479652881e-134,9.801927695440825e-12,0.9999999999901981,2.999999999990198,3
341,3.3185712318161462e-80,3.0830642049193743e-69,0.009743710198396536,0.9902562898016034,2.990256289801603,3
342,0.0,0.0,2.1617854760846992e-05,0.9999783821452392,2.9999783821452395,3
343,0.0,0.0,0.006055865411530946,0.9939441345884691,2.993944134588469,3
344,0.0,0.0,0.8439602073609178,0.15603979263908213,2.156039792639082,2
345,0.9901632733153486,1.323484406966181e-87,0.0001300295612222497,0.009706697123429229,0.029380150492732186,0
346,4.941837296027448e-65,2.6762493802122033e-90,0.027432014342329256,0.9725679856576708,2.9725679856576708,3
347,1.1322946459847292e-20,3.486957834700164e-94,0.02410843656538015,0.9758915634346198,2.9758915634346197,3
348,0.0,0.0,4.682587637675405e-08,0.9999999531741236,2.9999999531741235,3
349,0.0,0.0,0.999999999322195,6.778051153215113e-10,2.0000000006778054,2
350,0.0,0.0,0.016113233354499542,0.9838867666455005,2.9838867666455005,3
351,0.0,5.395335168108086e-91,0.0002492707466847568,0.9997507292533152,2.999750729253315,3
352,7.121817617782031e-204,3.535938380230673e-83,2.5773922697401576e-07,0.9999997422607729,2.999999742260773,3
353,1.0989092074676025e-241,5.5941408800127625e-92,3.262436814548995e-07,0.9999996737563186,2.9999996737563186,3
354,0.6791518654279985,6.414658037932321e-76,0.0009071955572762335,0.31994093901472526,0.9616372081587283,0
355,0.0,1.5835600409008881e-301,1.0413227233273886e-38,1.0,3.0,3
356,0.0,1.335234700074646e-190,2.0160925003302902e-29,1.0,3.0,3
357,0.0,3.220228367881296e-137,1.6392080616394478e-15,0.9999999999999983,2.9999999999999982,3
358,7.607553889661365e-06,4.137548810125946e-67,0.007457765036332134,0.9925346274097782,2.9925194123019985,3
359,0.9992297909642673,1.693593557344425e-58,3.3335858622165926e-06,0.0007668754498703881,0.0023072935213355973,0
360,0.9989985243925551,3.5240845539575396e-63,3.7335933677196556e-06,0.0009977420140771158,0.003000693228966787,0
361,2.235283373926608e-06,4.924152552495433e-65,0.005530328581332253,0.9944674361352939,2.994462965568546,3
362,2.3217285933055924e-286,2.0964742288968825e-76,0.02257535796275171,0.9774246420372482,2.977424642037248,3
363,0.0,3.1385800426459126e-149,0.003228067953021147,0.9967719320469788,2.9967719320469786,3
364,0.0,0.0,0.00042027617874663503,0.9995797238212534,2.9995797238212534,3
