day,cluster,cluster0,cluster1,cluster2,cluster3,cluster4,temp_mu,windspeed_mu,precip_mu,cloudcover_mu,visibility_mu,sealevelpressure_mu,solarradiation_mu,sigma00,sigma01,sigma02,sigma03,sigma04,sigma05,sigma06,sigma10,sigma11,sigma12,sigma13,sigma14,sigma15,sigma16,sigma20,sigma21,sigma22,sigma23,sigma24,sigma25,sigma26,sigma30,sigma31,sigma32,sigma33,sigma34,sigma35,sigma36,sigma40,sigma41,sigma42,sigma43,sigma44,sigma45,sigma46,sigma50,sigma51,sigma52,sigma53,sigma54,sigma55,sigma56,sigma60,sigma61,sigma62,sigma63,sigma64,sigma65,sigma66
147,3,0.5840070176562024,0.03587218378278023,0.04385469028477602,0.20848195978118195,0.12778414849505948,11.191009929359817,12.351987892797796,1.1376612409280755,49.76869145566953,9.796177366350397,1016.8842339728125,521.9628671269367,24.37398772971621,21.042644690734797,2.0094923754275733,21.000305904074697,0.21020477991588965,-9.071250800842964,-34.39260154730012,21.042644690734797,59.22081447578489,7.122620548138496,6.931980325241611,0.5143299808615076,-27.80386952627468,-156.21033569754394,2.0094923754275733,7.122620548138496,4.975419631765828,8.539949840484178,-0.1107138424354178,-4.967149945967226,-59.72702677745861,21.000305904074697,6.931980325241611,8.539949840484178,824.6455307166921,-3.3728752721674766,-76.1227267567664,-630.2939329428272,0.21020477991588965,0.5143299808615076,-0.1107138424354178,-3.3728752721674766,0.06973832512506467,-0.013845066655908109,-0.9523190784363316,-9.071250800842964,-27.80386952627468,-4.967149945967226,-76.1227267567664,-0.013845066655908109,68.97887638998152,178.46823689967013,-34.39260154730012,-156.21033569754394,-59.72702677745861,-630.2939329428272,-0.9523190784363316,178.46823689967013,12057.486793609176
147,4,0.5840070176562024,0.03587218378278023,0.04385469028477602,0.20848195978118195,0.12778414849505948,17.418837355979218,13.872711963381708,3.9613975702804733,40.73520716326661,9.127210612497771,1016.4922554449394,493.851318991189,57.62054591528357,41.84744797612545,2.459008333039524,-146.65460948258166,6.3109655763656,-20.04624671707663,206.48791140466835,41.84744797612545,59.510967556483436,7.2023057882789745,-82.61898736312178,5.074211672637419,-26.026704078281956,106.80839153933945,2.459008333039524,7.2023057882789745,62.509375732472805,36.68931371172317,1.9401716265449351,-23.800172248124184,-36.85107805672945,-146.65460948258166,-82.61898736312178,36.68931371172317,772.6613788764644,-15.359267917603447,-18.664864025112,-1149.0260905701648,6.3109655763656,5.074211672637419,1.9401716265449351,-15.359267917603447,1.2068288805353269,-2.4049370445650484,14.742810606589119,-20.04624671707663,-26.026704078281956,-23.800172248124184,-18.664864025112,-2.4049370445650484,47.11382022499544,73.03208271207407,206.48791140466835,106.80839153933945,-36.85107805672945,-1149.0260905701648,14.742810606589119,73.03208271207407,5967.588885197495
148,0,0.6157572283698574,0.030647059757318382,0.04378087279102562,0.2057516633458695,0.10406317573592912,18.99663145069658,16.101054018329602,0.0012778766706281531,21.900334647793926,9.906486584922236,1018.5885131728435,523.763420324527,59.55396801219404,29.40503273640758,0.004149381452665995,-42.894764009967005,0.7965911978373047,-27.527683258354795,29.02512806886143,29.40503273640758,58.43284835131615,0.004435393448290087,-51.01422276813787,0.6291088356742115,-17.712054916218168,32.52134358744454,0.004149381452665995,0.004435393448290087,3.120020171294462e-05,0.0010255196424792128,8.139555426725788e-05,-0.004446381240443749,-0.030503012247025712,-42.894764009967005,-51.01422276813787,0.0010255196424792128,515.3649670987594,-2.0150714883009466,-1.4201103943799842,-516.6145262187567,0.7965911978373047,0.6291088356742115,8.139555426725788e-05,-2.0150714883009466,0.19756376641021878,-0.42313339639695385,0.4767565988324637,-27.527683258354795,-17.712054916218168,-0.004446381240443749,-1.4201103943799842,-0.42313339639695385,34.98425827230418,17.85730043380944,29.02512806886143,32.52134358744454,-0.030503012247025712,-516.6145262187567,0.4767565988324637,17.85730043380944,1823.3554380191244
148,1,0.6157572283698574,0.030647059757318382,0.04378087279102562,0.2057516633458695,0.10406317573592912,9.63011225610649,11.828250507938046,6.486127021732131,39.12200743021643,9.324402773434935,1017.2038840282538,611.7193889624172,37.49478531601597,32.676867186410455,14.836179980306468,67.33133571167026,0.8794840971925042,-20.499116014798837,-291.63517784528045,32.676867186410455,110.22347791576762,54.488012315437224,277.87821914443884,1.6847827537965612,-94.55525484697691,-1328.261656129183,14.836179980306468,54.488012315437224,49.071146009468045,206.14559995962188,-0.9668792916276142,-81.64104712349632,-982.6933783597857,67.33133571167026,277.87821914443884,206.14559995962188,987.4507791629366,-5.597103010619906,-382.69664835710535,-4688.560403357715,0.8794840971925042,1.6847827537965612,-0.9668792916276142,-5.597103010619906,0.7822223102939673,2.5614468453973926,17.023232668536124,-20.499116014798837,-94.55525484697691,-81.64104712349632,-382.69664835710535,2.5614468453973926,161.7322091069525,1831.189017101958,-291.63517784528045,-1328.261656129183,-982.6933783597857,-4688.560403357715,17.023232668536124,1831.189017101958,22950.930265935847
148,2,0.6157572283698574,0.030647059757318382,0.04378087279102562,0.2057516633458695,0.10406317573592912,12.081976701689038,10.580866119262199,18.991435663126992,84.78062567511795,6.427554517553361,1009.4784556695473,484.5726169507588,2.6968993267509447,-0.2875112110841685,10.711546027242125,-8.73081247203532,1.961571038407879,1.644594646837262,-11.287611908886893,-0.2875112110841685,15.558208856239489,59.63713722573595,-4.268405419238006,4.516344497804994,-29.821455256457075,-34.14454897514651,10.711546027242125,59.63713722573595,524.6703114803454,-53.12250756522006,25.68612276817963,-120.80327776622019,-469.52328605579896,-8.73081247203532,-4.268405419238006,-53.12250756522006,47.348026562936596,-8.190324906973283,7.765170663443247,77.00237438417894,1.961571038407879,4.516344497804994,25.68612276817963,-8.190324906973283,3.938273031221435,-6.43106475845249,-8.96401111335975,1.644594646837262,-29.821455256457075,-120.80327776622019,7.765170663443247,-6.43106475845249,120.71416573079907,157.9694346271329,-11.287611908886893,-34.14454897514651,-469.52328605579896,77.00237438417894,-8.96401111335975,157.9694346271329,1049.2857687078483
148,3,0.6157572283698574,0.030647059757318382,0.04378087279102562,0.2057516633458695,0.10406317573592912,11.530761469747972,12.812281300429794,0.9616739719117718,48.204752564248146,9.817273065885875,1016.3432120461556,519.118551701652,27.3957018976372,21.307468671759818,0.7550885774336217,10.160348272698545,0.3262329691545248,-10.022132558328202,-29.979794556539176,21.307468671759818,53.4538397266113,2.5808017851119307,3.830628831016199,0.6101685050598507,-25.681219651264175,-132.21605638775108,0.7550885774336217,2.5808017851119307,2.667365809562885,9.188226343732293,-0.10031058593588743,-2.751598929059864,-41.00874259135876,10.160348272698545,3.830628831016199,9.188226343732293,793.6236197571294,-3.2828392603524543,-81.51761753322315,-532.818261917422,0.3262329691545248,0.6101685050598507,-0.10031058593588743,-3.2828392603524543,0.0725496275403243,-0.08824333383005507,-1.8837312316040795,-10.022132558328202,-25.681219651264175,-2.751598929059864,-81.51761753322315,-0.08824333383005507,70.0782613841597,172.28289054414162,-29.979794556539176,-132.21605638775108,-41.00874259135876,-532.818261917422,-1.8837312316040795,172.28289054414162,13233.828905536611
148,4,0.6157572283698574,0.030647059757318382,0.04378087279102562,0.2057516633458695,0.10406317573592912,18.748715861672853,15.56684325074021,5.409523213664923,42.56112662502216,9.336152478385273,1014.2545009540517,491.6321741941254,53.06704471706753,34.67031888061608,-5.283288286163109,-189.46592802788263,5.389255368347069,-4.027017938971751,271.9455246628873,34.67031888061608,57.17801321445899,8.092706358759498,-101.29233574694244,4.825583475405383,-14.522925818521363,90.92800967081047,-5.283288286163109,8.092706358759498,75.00386919331596,44.71439138341577,1.5246141336153705,-21.913735795453846,-68.99103444313701,-189.46592802788263,-101.29233574694244,44.71439138341577,913.289457079823,-18.46046889957979,-15.22421037692304,-1494.6282957148414,5.389255368347069,4.825583475405383,1.5246141336153705,-18.46046889957979,1.0189994418689376,-1.115469276080426,21.85497981097709,-4.027017938971751,-14.522925818521363,-21.913735795453846,-15.22421037692304,-1.115469276080426,33.881152557178645,110.15478710854526,271.9455246628873,90.92800967081047,-68.99103444313701,-1494.6282957148414,21.85497981097709,110.15478710854526,6531.815046377846
149,0,0.5966921645179072,0.03130817125589552,0.0438528680593778,0.21546769703791505,0.11267909912890436,19.117076029566167,16.134991035444084,0.0006785674942829349,21.822725201954864,9.943965358716815,1018.590241779171,523.4989882667161,58.00777137764115,27.460514466099628,0.0034442595906639746,-43.58729944331407,0.4604436192273927,-26.990035804633017,34.20851207126141,27.460514466099628,57.139958807636305,0.003409129117107874,-54.0334599652168,0.4903920576371438,-16.7760552917601,42.59059691684852,0.0034442595906639746,0.003409129117107874,7.053320384211729e-06,0.00631954184768028,1.2996487382781654e-05,-0.0034580688250726364,-0.023261161564664054,-43.58729944331407,-54.0334599652168,0.00631954184768028,516.6022154433763,-1.1885872650963552,-0.4795753159825982,-521.0371482854092,0.4604436192273927,0.4903920576371438,1.2996487382781654e-05,-1.1885872650963552,0.08572692952300323,-0.3476368192098121,0.8788207299595407,-26.990035804633017,-16.7760552917601,-0.0034580688250726364,-0.4795753159825982,-0.3476368192098121,35.15104775846974,14.228753346940163,34.20851207126141,42.59059691684852,-0.023261161564664054,-521.0371482854092,0.8788207299595407,14.228753346940163,1721.78175780514
149,1,0.5966921645179072,0.03130817125589552,0.0438528680593778,0.21546769703791505,0.11267909912890436,9.372027447045784,11.16856375658831,5.881963877529607,37.47308771191325,9.253402536761824,1017.8528609778546,621.453228964099,36.971765538616225,33.09617196834428,14.920890805767018,65.3687465082584,1.1079399425418188,-20.14229970527263,-277.6336515606949,33.09617196834428,110.23767434663525,54.21757215168321,271.48297094325915,2.2059002585798995,-93.26876441900028,-1281.541807531221,14.920890805767018,54.21757215168321,46.91785032178363,197.63933433401124,-0.6341861226903153,-79.0577300753372,-918.6808997364706,65.3687465082584,271.48297094325915,197.63933433401124,938.535897071862,-4.15552497395502,-366.61258223419117,-4390.9605641835005,1.1079399425418188,2.2059002585798995,-0.6341861226903153,-4.15552497395502,0.8056222214551356,1.9779825328460248,11.505358231175425,-20.14229970527263,-93.26876441900028,-79.0577300753372,-366.61258223419117,1.9779825328460248,156.0442429648237,1731.0758198579117,-277.6336515606949,-1281.541807531221,-918.6808997364706,-4390.9605641835005,11.505358231175425,1731.0758198579117,21061.123702518402
149,2,0.5966921645179072,0.03130817125589552,0.0438528680593778,0.21546769703791505,0.11267909912890436,12.083811533942855,10.577132824381113,18.95418334982902,84.7523665767581,6.424175901708103,1009.4635238479526,484.5273653691212,2.6945454947242533,-0.2857189442746755,10.66286564638594,-8.746597413574614,1.9575819073221499,1.6234107754285714,-11.310713096948628,-0.2857189442746755,15.533112241571878,59.55037843339955,-4.25055953483843,4.50650769416235,-29.77496659409891,-34.1086236874519,10.66286564638594,59.55037843339955,524.2118348445409,-52.61773305689666,25.652619691997,-120.40131881799472,-468.40078486193534,-8.746597413574614,-4.25055953483843,-52.61773305689666,47.6575808405707,-8.164651539046567,7.921930450479705,77.2809497840102,1.9575819073221499,4.50650769416235,25.652619691997,-8.164651539046567,3.9272916195123906,-6.432743525794039,-8.989886686042054,1.6234107754285714,-29.77496659409891,-120.40131881799472,7.921930450479705,-6.432743525794039,120.51732492636317,157.7577216354194,-11.310713096948628,-34.1086236874519,-468.40078486193534,77.2809497840102,-8.989886686042054,157.7577216354194,1047.3146370730026
149,3,0.5966921645179072,0.03130817125589552,0.0438528680593778,0.21546769703791505,0.11267909912890436,11.862116251629374,12.795640320975137,0.7926503963106689,45.785692313466356,9.831935166090194,1016.5924347549169,520.5643644880175,32.6048373592158,23.901174775684687,0.07899401796566899,1.0310848268579298,0.3954870161344844,-10.507444432685404,-20.837743771362632,23.901174775684687,53.49401134778768,1.6226688304965107,2.7241930789788316,0.6512481769500412,-26.118914685820496,-116.25266959779592,0.07899401796566899,1.6226688304965107,1.7831004183605523,7.211774797712002,-0.062928028068822,-2.038589499934963,-30.043949942787886,1.0310848268579298,2.7241930789788316,7.211774797712002,820.8792495560717,-3.270911268308728,-84.73415756470716,-536.4453892278295,0.3954870161344844,0.6512481769500412,-0.062928028068822,-3.270911268308728,0.06938778372903896,-0.0856478827354068,-1.925991729763569,-10.507444432685404,-26.118914685820496,-2.038589499934963,-84.73415756470716,-0.0856478827354068,67.2907973573708,165.62305808581098,-20.837743771362632,-116.25266959779592,-30.043949942787886,-536.4453892278295,-1.925991729763569,165.62305808581098,12970.600797072895
149,4,0.5966921645179072,0.03130817125589552,0.0438528680593778,0.21546769703791505,0.11267909912890436,18.27036552044935,15.956726695470332,5.371742555375345,44.077852027069994,9.187629773522493,1014.133217118814,489.94718710534187,56.874962107097566,37.5855890305191,-4.203478139358033,-185.20741865171016,6.16127303189347,-6.784283862336864,251.10225448692574,37.5855890305191,61.466553744974334,6.720073405385491,-96.65360501294766,5.004965628707913,-15.230748636001449,61.9185265740864,-4.203478139358033,6.720073405385491,71.68948325224966,44.60827607495986,2.281005729917712,-21.476879096926186,-79.77531386951613,-185.20741865171016,-96.65360501294766,44.60827607495986,898.1977770597472,-17.399882808812805,-11.627961833082779,-1395.4793227015941,6.16127303189347,5.004965628707913,2.281005729917712,-17.399882808812805,1.2940775105522775,-2.152836311377725,16.3979516795675,-6.784283862336864,-15.230748636001449,-21.476879096926186,-11.627961833082779,-2.152836311377725,35.54144307372363,109.91246468196773,251.10225448692574,61.9185265740864,-79.77531386951613,-1395.4793227015941,16.3979516795675,109.91246468196773,5911.060757292685
150,0,0.5803006015951121,0.029886437678319867,0.04382193766519355,0.22955141338577942,0.11643960967559513,19.1781626030505,16.13410878756384,0.00042266551084622217,21.31282415292426,9.972884837307584,1018.5524534393182,524.836665134091,56.66610935163772,25.404637931677353,0.0019338465727519723,-41.4603600736188,0.061025110821845654,-25.12510196840272,38.5007031308456,25.404637931677353,55.41954830963332,0.0009598831720168893,-53.97633060781522,0.1508957885969676,-14.424340980170607,49.33580363764482,0.0019338465727519723,0.0009598831720168893,2.805634645764118e-06,0.0035603107672331873,-1.3401041117672853e-05,-0.0016809866600655998,-0.007882314579253383,-41.4603600736188,-53.97633060781522,0.0035603107672331873,513.7118504647909,-0.48711147876312333,-2.5647862671226154,-510.5203983957819,0.061025110821845654,0.1508957885969676,-1.3401041117672853e-05,-0.48711147876312333,0.018071884917833868,-0.04292759704809903,0.2174483576965906,-25.12510196840272,-14.424340980170607,-0.0016809866600655998,-2.5647862671226154,-0.04292759704809903,33.80408416771516,11.873376809523613,38.5007031308456,49.33580363764482,-0.007882314579253383,-510.5203983957819,0.2174483576965906,11.873376809523613,1640.6233892491514
150,1,0.5803006015951121,0.029886437678319867,0.04382193766519355,0.22955141338577942,0.11643960967559513,8.887622478717136,10.805419324351673,5.631487162965373,36.80881334857728,9.225409119703118,1017.9785935313221,624.8485003697473,33.00577266663258,29.729453141176286,12.355134498198398,58.512113671720314,0.8517298231321156,-18.879582816266698,-240.14157796031904,29.729453141176286,108.1268359016289,51.491059764542825,266.0667757712194,2.0719202071725458,-92.86025342626314,-1247.3781504148578,12.355134498198398,51.491059764542825,44.970470716147716,192.77530782801318,-0.8140502876552488,-78.87130413598992,-886.5854668962437,58.512113671720314,266.0667757712194,192.77530782801318,933.7932706199089,-4.778234059602019,-370.43038041602574,-4341.76797728753,0.8517298231321156,2.0719202071725458,-0.8140502876552488,-4.778234059602019,0.8240040343277015,2.1505436555074353,14.290460877036303,-18.879582816266698,-92.86025342626314,-78.87130413598992,-370.43038041602574,2.1505436555074353,159.61588473867528,1742.267895182049,-240.14157796031904,-1247.3781504148578,-886.5854668962437,-4341.76797728753,14.290460877036303,1742.267895182049,20701.93827587005
150,2,0.5803006015951121,0.029886437678319867,0.04382193766519355,0.22955141338577942,0.11643960967559513,12.085188931958353,10.579110982733269,18.972569161476223,84.75178847313539,6.423699669129302,1009.4449672126013,484.5301202007745,2.6929427726269806,-0.28680095016075713,10.644649448965927,-8.750376894989921,1.960629256414461,1.6495221549165469,-11.322126634094891,-0.28680095016075713,15.545391999127816,59.57875215798974,-4.256941118679493,4.513314467951076,-29.774935088985412,-34.130209656034225,10.644649448965927,59.57875215798974,524.2918610005773,-52.6569098330087,25.695481329691024,-120.17185703696427,-468.71998471787776,-8.750376894989921,-4.256941118679493,-52.6569098330087,47.689565435871934,-8.172443072627471,7.931545117081178,77.3489954138389,1.960629256414461,4.513314467951076,25.695481329691024,-8.172443072627471,3.930435474676786,-6.46171354926995,-8.99159883669541,1.6495221549165469,-29.774935088985412,-120.17185703696427,7.931545117081178,-6.46171354926995,120.26414090440106,157.89313879674592,-11.322126634094891,-34.130209656034225,-468.71998471787776,77.3489954138389,-8.99159883669541,157.89313879674592,1048.1231771742935
150,3,0.5803006015951121,0.029886437678319867,0.04382193766519355,0.22955141338577942,0.11643960967559513,12.950547697100271,13.49071425093255,0.6484567808494196,43.44955801429938,9.847918964271601,1016.6283518422424,522.2440238107188,44.3405283142004,30.896278923340006,-0.6130247001824275,-24.098062145325915,0.5343697964643376,-12.202334541539237,-10.970131603117474,30.896278923340006,58.21433132587859,1.1617264923876272,-6.968720562902367,0.7126420998766503,-27.84897198520425,-124.94749019157241,-0.6130247001824275,1.1617264923876272,1.258843786160309,5.7385290154525315,-0.04775656132246951,-0.8891632013957531,-23.152553981526985,-24.098062145325915,-6.968720562902367,5.7385290154525315,829.6215521786796,-3.3008444968956243,-74.34109355810301,-588.2206675210122,0.5343697964643376,0.7126420998766503,-0.04775656132246951,-3.3008444968956243,0.06567441319837829,-0.15437814272974779,-1.8990845678213257,-12.202334541539237,-27.84897198520425,-0.8891632013957531,-74.34109355810301,-0.15437814272974779,62.3693299677647,158.27295449101453,-10.970131603117474,-124.94749019157241,-23.152553981526985,-588.2206675210122,-1.8990845678213257,158.27295449101453,13038.65801460516
150,4,0.5803006015951121,0.029886437678319867,0.04382193766519355,0.22955141338577942,0.11643960967559513,16.727983861166937,15.030849001163288,5.522245584324057,47.98593587146639,9.047967189536717,1014.5996035280112,481.7209965677401,60.37843937703377,44.30261259942514,3.5560170063721865,-160.16605213091609,6.511355839725405,-18.227479623573778,157.42479569429042,44.30261259942514,67.23061145478086,12.093402105595384,-88.76668641970049,5.7433796923359575,-24.89269357258105,18.2670997240871,3.5560170063721865,12.093402105595384,70.13173041044548,30.562804911513453,3.1454788791298354,-25.62961587927062,-44.617022896352516,-160.16605213091609,-88.76668641970049,30.562804911513453,795.7619583923737,-13.77284472262402,-11.749516416632058,-1056.5884939772845,6.511355839725405,5.7433796923359575,3.1454788791298354,-13.77284472262402,1.3547856694338767,-3.7748354345506985,6.7309504551306665,-18.227479623573778,-24.89269357258105,-25.62961587927062,-11.749516416632058,-3.7748354345506985,51.76744963034973,113.37620389134665,157.42479569429042,18.2670997240871,-44.617022896352516,-1056.5884939772845,6.7309504551306665,113.37620389134665,4305.164145332935
151,0,0.5606952374608948,0.027770694940195694,0.04380066341897121,0.2559835677132619,0.11174983646667641,19.07056667723151,16.161671685697375,0.0002230868528731441,20.844590401722062,9.987356952855507,1018.6217234582334,524.9268296191146,56.71931592685045,24.68088406570151,0.0009163564209418702,-40.07580216521654,0.024965858580411678,-24.889913786731135,40.166650430238406,24.68088406570151,54.81040773959924,0.000492499619034443,-51.81556499477807,0.040562734416518836,-13.702386826134553,51.84569251043173,0.0009163564209418702,0.000492499619034443,9.004991715316158e-07,0.0013137136241467252,-1.423497035069812e-06,-0.0009021431062161284,-0.003836206973346416,-40.07580216521654,-51.81556499477807,0.0013137136241467252,506.6036306325826,-0.16442051600273938,-4.04373382319292,-511.2179225747518,0.024965858580411678,0.040562734416518836,-1.423497035069812e-06,-0.16442051600273938,0.004394059212399103,-0.01385918408232935,0.06657733207969505,-24.889913786731135,-13.702386826134553,-0.0009021431062161284,-4.04373382319292,-0.01385918408232935,34.08524615391523,12.824254580799794,40.166650430238406,51.84569251043173,-0.003836206973346416,-511.2179225747518,0.06657733207969505,12.824254580799794,1617.398839815157
151,1,0.5606952374608948,0.027770694940195694,0.04380066341897121,0.2559835677132619,0.11174983646667641,7.916617163253485,10.181585532772088,5.242115442385251,35.98241428846065,9.17037385552809,1018.044765881944,628.4265167889844,23.15834225509587,22.327147411593774,7.038667254553019,44.921955164322654,0.24989233826807494,-16.628073419666613,-167.8706871313144,22.327147411593774,103.27593656238739,45.777322943452866,253.92886500661083,1.7540813138228972,-91.54316310616947,-1175.2332283278101,7.038667254553019,45.777322943452866,41.35437941986954,182.8793003518312,-1.1871035415931015,-78.33958512997381,-826.0831344438861,44.921955164322654,253.92886500661083,182.8793003518312,921.6805772109448,-6.024199507915151,-377.06219763979874,-4248.542431730133,0.24989233826807494,1.7540813138228972,-1.1871035415931015,-6.024199507915151,0.8502149068769067,2.4938993640563276,19.715369604664907,-16.628073419666613,-91.54316310616947,-78.33958512997381,-377.06219763979874,2.4938993640563276,166.2926606264011,1767.2522193203617,-167.8706871313144,-1175.2332283278101,-826.0831344438861,-4248.542431730133,19.715369604664907,1767.2522193203617,20149.937117459274
151,2,0.5606952374608948,0.027770694940195694,0.04380066341897121,0.2559835677132619,0.11174983646667641,12.08560898329514,10.579444735991803,18.97995262659909,84.75236969717639,6.4233886404040925,1009.4382979156255,484.53518239601135,2.692115133396013,-0.28747561297187263,10.638543489539343,-8.75278189195708,1.9623698275053068,1.6585378960844206,-11.327507351140051,-0.28747561297187263,15.552820426217716,59.60668611596601,-4.255921215395183,4.5148296866512645,-29.78180034283615,-34.1491805425455,10.638543489539343,59.60668611596601,524.4488373752669,-52.673613477382276,25.712181940017746,-120.11561863570414,-468.9753261903367,-8.75278189195708,-4.255921215395183,-52.673613477382276,47.70681746549985,-8.17677354559543,7.928788704298939,77.37222703823707,1.9623698275053068,4.5148296866512645,25.712181940017746,-8.17677354559543,3.9328395938910994,-6.4680297624270855,-8.980349161637367,1.6585378960844206,-29.78180034283615,-120.11561863570414,7.928788704298939,-6.4680297624270855,120.12943709708702,158.01644458166098,-11.327507351140051,-34.1491805425455,-468.9753261903367,77.37222703823707,-8.980349161637367,158.01644458166098,1048.7607518836555
151,3,0.5606952374608948,0.027770694940195694,0.04380066341897121,0.2559835677132619,0.11174983646667641,14.646243533090956,14.198138437119626,0.46877797175266306,40.172234884290766,9.865352180318915,1016.3810987619299,524.3730541627757,60.23961329217317,38.78649282173217,-0.8989345038789104,-63.64746710446832,0.6772451034537322,-14.727373510975747,-2.729459030073463,38.78649282173217,60.760004839825534,0.654730300048109,-27.23320043267548,0.7554172525440224,-28.776254336660156,-122.45449956093441,-0.8989345038789104,0.654730300048109,0.6705591359464923,5.177162897306939,-0.03264955384250136,-1.028064594653884,-18.042885876487215,-63.64746710446832,-27.23320043267548,5.177162897306939,856.2887468870415,-3.4159813333047246,-55.542038213873134,-606.3457421910454,0.6772451034537322,0.7554172525440224,-0.03264955384250136,-3.4159813333047246,0.058488167499957125,-0.2585667848597208,-1.8071076367709678,-14.727373510975747,-28.776254336660156,-1.028064594653884,-55.542038213873134,-0.2585667848597208,54.8687892718935,145.90654766998722,-2.729459030073463,-122.45449956093441,-18.042885876487215,-606.3457421910454,-1.8071076367709678,145.90654766998722,12346.259804220286
151,4,0.5606952374608948,0.027770694940195694,0.04380066341897121,0.2559835677132619,0.11174983646667641,14.798681795393595,13.903962217862253,6.217379571373465,54.236557471767554,8.925134064539238,1015.0812159490935,476.19016877292074,45.20565610613658,36.06930225707936,14.935750857750287,-93.57710529893201,4.76653580023934,-19.676927142730037,63.80532802461211,36.06930225707936,67.33805149492169,21.682927211988233,-50.87843257149565,5.224355774952084,-27.792810930453207,-38.75386549084245,14.935750857750287,21.682927211988233,71.00391298126411,0.17412743945353076,4.390478187056581,-29.405143502863325,-17.526031994733344,-93.57710529893201,-50.87843257149565,0.17412743945353076,577.9049707911386,-7.210945016227153,-25.6824805836056,-769.7960670943908,4.76653580023934,5.224355774952084,4.390478187056581,-7.210945016227153,1.2823044740903513,-3.719053073730491,-1.2138405513087174,-19.676927142730037,-27.792810930453207,-29.405143502863325,-25.6824805836056,-3.719053073730491,63.33156525960315,147.42790976189548,63.80532802461211,-38.75386549084245,-17.526031994733344,-769.7960670943908,-1.2138405513087174,147.42790976189548,3513.8794085390264
152,0,0.5470676946168549,0.02802732677965481,0.04373530250162823,0.27151088941550916,0.10965878668635279,18.968849804151223,16.105982728484886,0.00013464520031835755,20.605940791632108,9.99351777508176,1018.6897664013634,524.9175171176652,56.811131168697194,23.834678298790667,0.0003820077215864173,-39.44274797312708,0.02047463676397736,-24.545409660351535,42.67540232941969,23.834678298790667,53.45568552267081,0.00011927266352180459,-51.59268522343617,0.03730186806484117,-12.75795242892834,56.51617458893563,0.0003820077215864173,0.00011927266352180459,2.840925658681268e-07,0.0008247244779880225,-1.2842929268006268e-07,-0.0004379917849991102,-0.0027143872119239684,-39.44274797312708,-51.59268522343617,0.0008247244779880225,505.1143939267549,-0.07206765016910797,-4.816319412792387,-514.4515180470207,0.02047463676397736,0.03730186806484117,-1.2842929268006268e-07,-0.07206765016910797,0.0012018035957239675,-0.020122899367345893,-0.018359372604806544,-24.545409660351535,-12.75795242892834,-0.0004379917849991102,-4.816319412792387,-0.020122899367345893,34.23715892881524,13.738038323387192,42.67540232941969,56.51617458893563,-0.0027143872119239684,-514.4515180470207,-0.018359372604806544,13.738038323387192,1621.0063089569076
152,1,0.5470676946168549,0.02802732677965481,0.04373530250162823,0.27151088941550916,0.10965878668635279,7.616538365816627,10.159800018932684,5.22908232392544,36.76381124113367,9.151287677178594,1017.632036353077,622.5898799292769,19.968943948400472,22.302512982916934,7.495053698664876,48.81925489179969,0.05599825612804046,-18.299404809434698,-190.21342476314888,22.302512982916934,101.10683160122922,44.19790159039558,246.8055066217696,1.743170101760281,-89.23200712022734,-1137.6351722998747,7.495053698664876,44.19790159039558,40.130563975909666,176.15543623211943,-1.1667613553267218,-75.8510771982473,-787.4665282265718,48.81925489179969,246.8055066217696,176.15543623211943,900.7373315538833,-5.906623301446968,-371.84918452838724,-4162.478155201351,0.05599825612804046,1.743170101760281,-1.1667613553267218,-5.906623301446968,0.8397130889777844,2.452252390508363,19.11204479794714,-18.299404809434698,-89.23200712022734,-75.8510771982473,-371.84918452838724,2.452252390508363,165.54705423609565,1754.9712509879143,-190.21342476314888,-1137.6351722998747,-787.4665282265718,-4162.478155201351,19.11204479794714,1754.9712509879143,19908.724471426733
152,2,0.5470676946168549,0.02802732677965481,0.04373530250162823,0.27151088941550916,0.10965878668635279,12.083913448678539,10.582302277489687,19.001324872878428,84.76067493700226,6.421558253726537,1009.4235230252145,484.53215654162796,2.6923911658088553,-0.2844705948450472,10.673458564726163,-8.754058978214314,1.9628540764155382,1.640450018372935,-11.351944108365545,-0.2844705948450472,15.57218733365298,59.668779324891474,-4.274702082702754,4.526572065829212,-29.793752131675948,-34.18643512288087,10.673458564726163,59.668779324891474,524.9645734703802,-52.86671568761522,25.780579044820584,-120.10694784104535,-469.62656392865875,-8.754058978214314,-4.274702082702754,-52.86671568761522,47.709342615406065,-8.180347318764747,7.999937165488609,77.47941236898052,1.9628540764155382,4.526572065829212,25.780579044820584,-8.180347318764747,3.9354421012805996,-6.507337478485906,-9.007559085355998,1.640450018372935,-29.793752131675948,-120.10694784104535,7.999937165488609,-6.507337478485906,119.89339314360791,158.13609178792132,-11.351944108365545,-34.18643512288087,-469.62656392865875,77.47941236898052,-9.007559085355998,158.13609178792132,1050.1792417000152
