day,cluster0,cluster1,cluster2,weighted_mean,max
164,6.263010946909945e-42,0.023081479391842387,0.9769185206081576,1.9769185206081576,2
165,3.4053756515514248e-46,0.999999999939749,6.025103367083676e-11,1.0000000000602511,1
166,1.2302606994568485e-39,0.1514840013879249,0.8485159986120752,1.8485159986120752,2
167,3.014193697192025e-91,1.0,0.0,1.0,1
168,6.354783361405193e-39,6.544136399270006e-06,0.9999934558636007,1.9999934558636006,2
169,1.1990566838675949e-33,2.1146501539604733e-06,0.9999978853498461,1.9999978853498461,2
170,9.509747133446768e-38,8.24956730930143e-06,0.9999917504326906,1.9999917504326905,2
171,3.621304107065099e-47,7.548213690646619e-06,0.9999924517863094,1.9999924517863095,2
172,5.66466325755402e-79,2.6589585737271005e-05,0.9999734104142627,1.9999734104142626,2
173,2.038855287081843e-111,1.0,4.8133761605637145e-95,1.0,1
174,1.418054669981214e-43,0.003728273091347319,0.9962717269086527,1.9962717269086527,2
175,1.993687902660634e-53,0.0006398115025284368,0.9993601884974715,1.9993601884974714,2
176,4.5073814981620364e-49,5.07693326891487e-07,0.9999994923066731,1.999999492306673,2
177,0.999436799766909,2.535046946661417e-07,0.0005629467283963262,0.0011261469614873185,0
178,0.9998032811200106,0.0001967188799893084,1.0326781109343423e-18,0.00019671887998931045,0
179,0.9999620809371462,3.791906285381609e-05,1.2600569119733167e-176,3.791906285381609e-05,0
180,0.00036275185757097617,0.00020311619106555458,0.9994341319513634,1.9990713800937925,2
181,1.2985981811273212e-48,2.343377028945468e-06,0.999997656622971,1.999997656622971,2
182,0.999996898062081,9.174039016483368e-08,3.010197528687764e-06,6.112135447540362e-06,0
183,1.705538271733969e-21,1.8855084466270188e-06,0.9999981144915534,1.9999981144915535,2
184,3.179746998699509e-44,1.9745499186000724e-06,0.9999980254500813,1.9999980254500813,2
185,7.194424019739079e-57,7.678795955810981e-06,0.9999923212040442,1.9999923212040442,2
186,4.168718466564519e-73,1.0,9.688312416346905e-260,1.0,1
187,2.9320624607357547e-89,0.0003387500675813332,0.9996612499324187,1.9996612499324187,2
188,5.313516221256839e-36,1.0,7.382575036392073e-179,1.0,1
189,3.633132855418829e-43,4.062214103848607e-06,0.9999959377858961,1.999995937785896,2
190,1.5688424802143298e-49,8.227146451826622e-07,0.9999991772853549,1.999999177285355,2
191,3.2160211476065647e-50,3.48668205752919e-06,0.9999965133179425,1.9999965133179425,2
192,1.228279269628216e-48,7.160997229250814e-07,0.9999992839002771,1.9999992839002771,2
193,2.555266932782035e-41,2.13327246698211e-06,0.999997866727533,1.9999978667275329,2
194,6.013911949825201e-38,2.7423428871840277e-07,0.9999997257657113,1.9999997257657112,2
195,5.295564627024569e-43,3.6633298469383573e-06,0.999996336670153,1.999996336670153,2
196,1.784232493882884e-46,2.3445726643170837e-06,0.9999976554273358,1.9999976554273358,2
197,3.723621164516096e-41,7.222626258500642e-07,0.9999992777373742,1.9999992777373743,2
198,3.5206528128573345e-40,2.8374772356067382e-06,0.9999971625227644,1.9999971625227644,2
199,1.225411083001637e-42,3.746221938556055e-07,0.9999996253778062,1.9999996253778063,2
200,2.172206569901166e-39,1.1362430925902066e-07,0.9999998863756908,1.999999886375691,2
201,9.748887689075443e-57,1.9289445945157906e-06,0.9999980710554054,1.9999980710554053,2
202,4.623175818104487e-47,3.1646344458348412e-06,0.9999968353655542,1.9999968353655542,2
203,6.169057343856994e-56,4.538090508550822e-06,0.9999954619094914,1.9999954619094913,2
204,5.308080901642249e-57,4.396632732658095e-06,0.9999956033672673,1.9999956033672672,2
205,1.0018452228840717e-54,0.0003128988978621552,0.9996871011021379,1.999687101102138,2
206,4.7713443759948696e-85,7.739428027065353e-06,0.999992260571973,1.999992260571973,2
207,6.431135772698241e-54,3.6479833113406997e-06,0.9999963520166886,1.9999963520166886,2
208,2.544663795271291e-80,0.0003579323607815126,0.9996420676392186,1.9996420676392186,2
209,1.9198087286743233e-52,2.999390837891491e-06,0.9999970006091622,1.9999970006091623,2
210,8.396524097094526e-99,0.10960783474813367,0.8903921652518663,1.8903921652518663,2
211,3.026513978689065e-54,9.069095631872293e-07,0.9999990930904368,1.9999990930904368,2
212,1.056159649876679e-44,1.733374754660649e-07,0.9999998266625245,1.9999998266625245,2
213,2.17614043927045e-50,0.0015973290715949465,0.9984026709284051,1.998402670928405,2
214,5.929695937312666e-47,1.1370512242174513e-06,0.9999988629487757,1.9999988629487757,2
215,3.736828385622197e-66,3.7753094240820476e-07,0.9999996224690576,1.9999996224690577,2
216,5.678680740888097e-53,2.490991669916231e-06,0.9999975090083301,1.99999750900833,2
217,2.372969856023523e-80,0.00010435207875154955,0.9998956479212484,1.9998956479212484,2
218,9.02090535056286e-81,0.9993926130138996,0.0006073869861005006,1.0006073869861005,1
219,1.8719464389593637e-59,1.0,2.7371346352218007e-155,1.0,1
220,1.3808088377608985e-33,5.563172206871496e-06,0.9999944368277931,1.999994436827793,2
221,1.9043215286689752e-46,3.862293729994142e-06,0.9999961377062699,1.9999961377062698,2
222,2.828272230641195e-55,4.592483141475092e-06,0.9999954075168586,1.9999954075168587,2
223,9.853646595925198e-92,0.00035600610248759655,0.9996439938975125,1.9996439938975126,2
224,0.0,1.0,0.0,1.0,1
225,1.0572661102281563e-62,1.0,0.0,1.0,1
226,3.9517115076049486e-70,2.2936149920906682e-06,0.999997706385008,1.999997706385008,2
227,0.0,1.0,0.0,1.0,1
228,2.5070677699438376e-69,7.496625611710119e-06,0.9999925033743883,1.9999925033743882,2
229,0.0,1.0,0.0,1.0,1
230,0.0,1.0,0.0,1.0,1
231,7.904862851059278e-43,0.9999999999710805,2.8919538517115434e-11,1.0000000000289195,1
232,2.235108002105887e-74,4.992416487771115e-06,0.9999950075835123,1.9999950075835125,2
233,2.8606785607223547e-50,5.644947764174033e-06,0.9999943550522359,1.9999943550522359,2
234,9.28789898235541e-49,7.909594365044271e-06,0.999992090405635,1.999992090405635,2
235,6.251820094436336e-50,9.813303417575413e-06,0.9999901866965825,1.9999901866965826,2
236,2.250777154327671e-40,7.64110334484689e-06,0.999992358896655,1.999992358896655,2
237,4.54837144534951e-87,2.9889216858695455e-05,0.9999701107831412,1.9999701107831411,2
238,2.363240589185628e-97,4.9664135264262564e-05,0.9999503358647358,1.999950335864736,2
239,1.0800828451171958e-46,0.0018626211585623074,0.9981373788414377,1.9981373788414378,2
240,1.0937176132617944e-65,8.351274922771516e-06,0.9999916487250773,1.9999916487250773,2
241,1.6572301276599958e-59,4.797682661593095e-06,0.9999952023173383,1.9999952023173382,2
242,2.102272690049727e-104,0.0012405491142548017,0.9987594508857451,1.9987594508857451,2
243,5.507581220143208e-45,0.003514391145561443,0.9964856088544385,1.9964856088544385,2
244,3.0896332186433824e-61,1.1727054093942809e-05,0.999988272945906,1.999988272945906,2
245,0.0,1.0,0.0,1.0,1
246,1.3115955752111975e-83,0.002122528819725178,0.9978774711802747,1.9978774711802745,2
247,4.0314708618177374e-55,0.0029463169997900195,0.99705368300021,1.9970536830002101,2
248,3.2056713404904385e-52,0.0020816239273174723,0.9979183760726825,1.9979183760726824,2
249,2.57011357713367e-58,4.196627761862649e-06,0.9999958033722381,1.9999958033722383,2
250,2.5346796213045704e-85,0.99603993801414,0.00396006198585993,1.00396006198586,1
251,7.078908698837618e-160,0.03800524009903995,0.9619947599009601,1.9619947599009602,2
252,2.221378345054031e-67,1.0,5.13144920144529e-75,1.0,1
253,1.1202188482404576e-75,8.618557713318554e-06,0.9999913814422867,1.9999913814422867,2
254,2.981431839740265e-54,9.093150038697013e-06,0.9999909068499613,1.9999909068499613,2
255,1.5905807678407842e-55,7.675548895978952e-06,0.999992324451104,1.999992324451104,2
256,1.0254594702880901e-99,8.567713966253266e-06,0.9999914322860337,1.9999914322860337,2
257,0.0,1.0,0.0,1.0,1
258,4.598564665096085e-110,2.2608030202096474e-05,0.9999773919697978,1.9999773919697978,2
259,0.0,1.0,0.0,1.0,1
260,9.560345588492353e-68,0.9999999998484819,1.515180968322896e-10,1.0000000001515181,1
261,4.307852884406219e-94,0.8187636408118899,0.1812363591881101,1.18123635918811,1
262,3.0662786116727653e-62,1.7058125249640563e-05,0.9999829418747503,1.9999829418747503,2
263,5.0337573002290976e-67,1.7729042488304568e-05,0.9999822709575117,1.9999822709575117,2
264,2.3697724889279955e-60,1.4995234131231212e-05,0.9999850047658687,1.9999850047658687,2
265,3.556004615844388e-64,2.4056721484873345e-05,0.9999759432785152,1.9999759432785154,2
266,3.512352405979388e-149,1.0,0.0,1.0,1
267,0.0,1.0,0.0,1.0,1
268,6.4290495358030225e-93,1.0,0.0,1.0,1
269,6.4694006851402244e-102,0.907228178006435,0.09277182199356507,1.0927718219935652,1
270,0.0,1.0,0.0,1.0,1
271,0.0,1.0,0.0,1.0,1
272,0.0,1.0,0.0,1.0,1
273,5.023605067755889e-61,3.7527714649575302e-06,0.9999962472285351,1.999996247228535,2
274,9.700750012093521e-103,4.996731760734697e-06,0.9999950032682393,1.9999950032682394,2
275,6.779070148430065e-48,4.490937446675165e-06,0.9999955090625533,1.9999955090625532,2
276,3.820787834109556e-76,1.4700025431329678e-05,0.9999852999745688,1.9999852999745689,2
277,3.3071282017445756e-224,0.9954174277895886,0.004582572210411354,1.0045825722104114,1
278,4.7044434953131835e-51,8.130281454172235e-06,0.9999918697185458,1.9999918697185457,2
279,3.251734519253361e-34,0.12074828286342275,0.8792517171365772,1.8792517171365772,2
280,5.45158436654138e-59,5.259237622105193e-06,0.9999947407623778,1.9999947407623777,2
